,Full Address,LAT_LONG
1871,"435 E 65TH ST New York, NY 10065",
1872,"228 EAST 62ND   STREET                    New York, NY 10065",
1873,"1031 3 AVENUE New York, NY 10065",
1874,"238 EAST 62ND   STREET                    New York, NY 10065",
1875,"200 EAST 61 STREET New York, NY 10065",
1876,"1010 3 AVENUE New York, NY 10065",
1877,"301 EAST 62D STREET New York, NY 10065",
1878,"300 EAST 62ND   STREET                    New York, NY 10065",
1879,"300 EAST 62ND STREET New York, NY 10065",
1880,"226 EAST 61ST STREET                      New York, NY 10065",
1881,"205 EAST 60TH   STREET                    New York, NY 10065",
1882,"207 EAST 60TH   STREET                    New York, NY 10065",
1883,"337 EAST 62ND STREET                      New York, NY 10065",
1884,"209 EAST 60TH   STREET                    New York, NY 10065",
1885,"238 EAST 61ST STREET                      New York, NY 10065",
1886,"347 E 62ND STREET New York, NY 10065",
1887,"420 EAST 64RD STREET New York, NY 10065",
1888,"420 EAST 64 STREET New York, NY 10065",
1889,"420 EAST 64TH ST New York, NY 10065",
1890,"420 EAST 64TH STREET New York, NY 10065",
1891,"405 EAST 63RD STREET New York, NY 10065",
1892,"349 EAST 62ND STREET                      New York, NY 10065",
1893,"353 EAST 62ND   STREET                    New York, NY 10065",
1894,"1135 FIRST AVENUE                         New York, NY 10065",
1895,"425 E. 63RD STREET New York, NY 10065",
1896,"1175 YORK AVENUE New York, NY 10065",
1897,"1175 YORK  AVENUE New York, NY 10065",
1898,"350 EAST 62ND STREET                      New York, NY 10065",
1899,"350 EAST 62ND ST                          New York, NY 10065",
1900,"403 EAST 62ND STREET New York, NY 10065",
1901,"1140 2 AVENUE                             New York, NY 10065",
1902,"440 EAST 62 STREET New York, NY 10065",
1903,"440 E 62 New York, NY 10065",
1904,"470 11TH   AVENUE                         New York, NY 10018",
1905,"512 WEST 39TH   STREET                    New York, NY 10018",
1906,"407 WEST 40TH STREET New York, NY 10018",
1907,"533 9 AVENUE                              New York, NY 10018",
1908,"438 11TH   AVENUE New York, NY 10018",
1909,"438 11TH   AVENUE                         New York, NY 10018",
1910,"518 WEST 37TH   STREET                    New York, NY 10018",
1911,"406 WEST 39TH STREET New York, NY 10018",
1912,"355 WEST 39TH   STREET                    New York, NY 10018",
1913,"347 WEST 39TH STREET New York, NY 10018",
1914,"341 WEST 39TH   STREET                    New York, NY 10018",
1915,"511 9 AVENUE New York, NY 10018",
1916,"309-313 WEST 39TH   STREET                New York, NY 10018",
1917,"502 9 AVENUE New York, NY 10018",
1918,"502 NINTH AVENUE New York, NY 10018",
1919,"502 9TH AVENUE New York, NY 10018",
1920,"445 WEST 36TH   STREET                    New York, NY 10018",
1921,"333 WEST 38TH   STREET                    New York, NY 10018",
1922,"319 WEST 38TH   STREET                    New York, NY 10018",
1923,"509 WEST 34TH   STREET                    New York, NY 10001",
1924,"484 NINTH AVENUE New York, NY 10018",
1925,"215 WEST 40TH   STREET                    New York, NY 10018",
1926,"457 WEST 35TH STREET New York, NY 10001",
1927,"560 7 AVENUE                              New York, NY 10018",
1928,"410 WEST 36TH STREET                      New York, NY 10018",
1929,"468-470 9 AVENUE New York, NY 10018",
1930,"234 WEST 39TH   STREET                    New York, NY 10018",
1931,"1440 BROADWAY New York, NY 10018",
1932,"361 WEST 36TH STREET New York, NY 10018",
1933,"550 7 AVENUE                              New York, NY 10018",
1934,"507 WEST 33RD   STREET                    New York, NY 10001",
1935,"337 WEST 36TH   STREET                    New York, NY 10018",
1936,"312 WEST 37TH   STREET                    New York, NY 10018",
1937,"433 WEST 34TH STREET                      New York, NY 10001",
1938,"433 WEST 34TH   STREET New York, NY 10001",
1939,"348 WEST 36TH   STREET New York, NY 10018",
1940,"433-447 NINTH AVENUE                      New York, NY 10001",
1941,"430 WEST 34 STREET New York, NY 10001",
1942,"430 WEST 34TH STREET New York, NY 10001",
1943,"430 WEST 34TH ST New York, NY 10001",
1944,"1412 BROADWAY                             New York, NY 10018",
1945,"N/A WEST 36TH   STREET                    New York, NY 10018",
1946,"408 WEST 34 STREET New York, NY 10001",
1947,"408 WEST 34TH STREET New York, NY 10001",
1948,"241 WEST 36TH STREET New York, NY 10018",
1949,"100 WEST 39TH STREET New York, NY 10018",
1950,"32 WEST 40TH STREET New York, NY 10018",
1951,"24 WEST 40TH STREET                       New York, NY 10018",
1952,"24 WEST 40TH                              New York, NY 10018",
1953,"16 WEST 40 STREET New York, NY 10018",
1954,"371 9 AVENUE                              New York, NY 10001",
1955,"1024 AVENUE OF THE AMERIC                 New York, NY 10018",
1956,"427 WEST 31ST   STREET                    New York, NY 10001",
1957,"325 WEST 33RD   STREET                    New York, NY 10001",
1958,"265 WEST 34TH   STREET                    New York, NY 10001",
1959,"550 WEST 29TH   STREET                    New York, NY 10001",
1960,"57 WEST 38TH STREET                       New York, NY 10018",
1961,"255 WEST 34TH STREET                      New York, NY 10001",
1962,"500 WEST 30TH   STREET                    New York, NY 10001",
1963,"253 WEST 34TH   STREET                    New York, NY 10001",
1964,"517 WEST 29TH STREET                      New York, NY 10001",
1965,"251 WEST 34TH   STREET                    New York, NY 10001",
1966,"245 WEST 34TH   STREET                    New York, NY 10001",
1967,"24 WEST 39TH   STREET                     New York, NY 10018",
1968,"522-532 WEST 29TH   STREET New York, NY 10001",
1969,"152 WEST 36TH   STREET                    New York, NY 10018",
1970,"372 9 AVENUE New York, NY 10001",
1971,"441 8 AVENUE New York, NY 10001",
1972,"540 WEST 28TH   STREET New York, NY 10001",
1973,"990 AVENUE OF THE AMERIC New York, NY 10018",
1974,"28 WEST 38TH STREET New York, NY 10018",
1975,"520 WEST 28TH   STREET New York, NY 10001",
1976,"48-56 WEST 37TH   STREET New York, NY 10018",
1977,"44 WEST 37TH   STREET                     New York, NY 10018",
1978,"420 5 AVENUE                              New York, NY 10018",
1979,"361 WEST 30 STREET New York, NY 10001",
1980,"320-24 WEST 37TH                          New York, NY 10018",
1981,"549 WEST 26TH   STREET                    New York, NY 10001",
1982,"370 WEST 30TH STREET                      New York, NY 10001",
1983,"60 WEST 36TH   STREET                     New York, NY 10018",
1984,"63-67 WEST 35TH STREET                    New York, NY 10001",
1985,"46 WEST 36TH   STREET                     New York, NY 10018",
1986,"555 WEST 25TH   STREET                    New York, NY 10001",
1987,"353 WEST 29TH STREET New York, NY 10001",
1988,"330 WEST 30TH STREET                      New York, NY 10001",
1989,"400 5 AVENUE New York, NY 10018",
1990,"400 FIFTH AVENUE New York, NY 10018",
1991,"308-312 WEST 30TH   STREET                New York, NY 10001",
1992,"131 WEST 33RD   STREET New York, NY 10001",
1993,"131 WEST 33 New York, NY 10001",
1994,"252 WEST 31ST   STREET                    New York, NY 10001",
1995,"25 WEST 35TH STREET                       New York, NY 10018",
1996,"42 WEST 35TH STREET                       New York, NY 10001",
1997,"365 WEST 28TH STREET New York, NY 10001",
1998,"307 WEST 29TH   STREET                    New York, NY 10001",
1999,"251 WEST 30TH   STREET                    New York, NY 10001",
2000,"29 WEST 34TH   STREET                     New York, NY 10001",
2001,"301 WEST 29TH   STREET                    New York, NY 10001",
2002,"360 WEST 28TH STREET                      New York, NY 10001",
2003,"252 WEST 30TH STREET                      New York, NY 10001",
2004,"372 FIFTH AVENUE New York, NY 10018",
2005,"372 5 AVENUE New York, NY 10001",
2006,"383 8 AVENUE                              New York, NY 10001",
2007,"15 WEST 34TH   STREET                     New York, NY 10001",
2008,"340 WEST 28TH STREET New York, NY 10001",
2009,"305 WEST 28TH STREET New York, NY 10001",
2010,"305 WEST 28 STREET New York, NY 10001",
2011,"245 10TH   AVENUE New York, NY 10001",
2012,"290 9TH AVENUE New York, NY 10001",
2013,"330 WEST 28TH STREET New York, NY 10001",
2014,"454 WEST 25TH   STREET                    New York, NY 10001",
2015,"248 10TH   AVENUE                         New York, NY 10001",
2016,"261 WEST 28TH STREET New York, NY 10001",
2017,"261 WEST 28TH STREET                      New York, NY 10001",
2018,"244 10TH   AVENUE New York, NY 10001",
2019,"263 9 AVENUE                              New York, NY 10001",
2020,"263 9 AVENUE New York, NY 10001",
2021,"263 9TH AVENUE New York, NY 10001",
2022,"143 WEST 30TH   STREET                    New York, NY 10001",
2023,"355 8TH AVE New York, NY 10001",
2024,"116 WEST 31ST   STREET                    New York, NY 10001",
2025,"855 AVENUE OF THE AMER New York, NY 10001",
2026,"420 WEST 25TH STREET New York, NY 10001",
2027,"225-227 WEST 28TH   STREET New York, NY 10001",
2028,"140 WEST 30TH   STREET                    New York, NY 10001",
2029,"410 WEST 25TH STREET New York, NY 10001",
2030,"365 WEST 25TH STREET New York, NY 10001",
2031,"408 WEST 25TH STREET New York, NY 10001",
2032,"408 WEST 25TH New York, NY 10001",
2033,"221 WEST 28TH   STREET New York, NY 10001",
2034,"130 WEST 30TH STREET New York, NY 10001",
2035,"31 WEST 31ST STREET New York, NY 10001",
2036,"316 5 AVENUE                              New York, NY 10001",
2037,"315 SEVENTH AVENUE                        New York, NY 10001",
2038,"315 SEVENTH AVENUE New York, NY 10001",
2039,"315 SEVENTH AVE New York, NY 10001",
2040,"315 7TH AVENUE New York, NY 10001",
2041,"131 WEST 28TH STREET New York, NY 10001",
2042,"133 WEST 28TH STREET New York, NY 10001",
2043,"120 WEST 29TH STREET New York, NY 10001",
2044,"1227 BROADWAY                             New York, NY 10001",
2045,"305 7 AVENUE                              New York, NY 10001",
2046,"121 WEST 28TH   STREET                    New York, NY 10001",
2047,"267 WEST 25TH   STREET                    New York, NY 10001",
2048,"1212 BROADWAY                             New York, NY 10001",
2049,"261 WEST 25TH STREET New York, NY 10001",
2050,"261 WEST 25TH STREET                      New York, NY 10001",
2051,"143 WEST 27TH ST New York, NY 10001",
2052,"284 5 AVENUE New York, NY 10001",
2053,"266 WEST 25TH STREET                      New York, NY 10001",
2054,"266 WEST 25TH   STREET                    New York, NY 10001",
2055,"1200 BROADWAY New York, NY 10001",
2056,"225 WEST 25TH STREET New York, NY 10001",
2057,"132 WEST 27TH STREET                      New York, NY 10001",
2058,"105 WEST 27TH   STREET                    New York, NY 10001",
2059,"114 WEST 27TH STREET New York, NY 10001",
2060,"1185 BROADWAY                             New York, NY 10001",
2061,"150 WEST 26TH STREET New York, NY 10001",
2062,"142 WEST 26TH   STREET New York, NY 10001",
2063,"2 WEST 29TH   STREET New York, NY 10001",
2064,"252 7 AVENUE                              New York, NY 10001",
2065,"252 7TH AVENUE                            New York, NY 10001",
2066,"252 SEVENTH AVENUE New York, NY 10001",
2067,"109 WEST 26TH   STREET New York, NY 10001",
2068,"109 WEST 26TH STREET New York, NY 10001",
2069,"107 WEST 26TH STREET                      New York, NY 10001",
2070,"1177 BROADWAY                             New York, NY 10001",
2071,"137 WEST 25TH   STREET                    New York, NY 10001",
2072,"775 SIXTH AVENUE New York, NY 10001",
2073,"31 WEST 27TH STREET                       New York, NY 10001",
2074,"8 WEST 28TH   STREET New York, NY 10001",
2075,"245 7 AVENUE New York, NY 10001",
2076,"107 WEST 25TH   STREET New York, NY 10001",
2077,"7 EAST 20TH STREET                        New York, NY 10003",
2078,"131 FIFTH AVENUE New York, NY 10003",
2079,"131 5 AVENUE New York, NY 10003",
2080,"129-131 FIFTH AVENUE New York, NY 10003",
2081,"34 HORATIO STREET New York, NY 10012",
2082,"36 HORATIO STREET New York, NY 10012",
2083,"1 GRAMERCY PARK New York, NY 10003",
2084,"2 GRAMERCY PARK WEST                      New York, NY 10003",
2085,"42 EAST 20TH   STREET                     New York, NY 10003",
2086,"105 FIFTH AVENUE New York, NY 10003",
2087,"105 5TH AVENUE New York, NY 10003",
2088,"40 EAST 19 STREET New York, NY 10003",
2089,"16 EAST 18TH   STREET                     New York, NY 10003",
2090,"10 GRAMERCY PARK SOUTH New York, NY 10003",
2091,"7 EAST 17TH   STREET New York, NY 10003",
2092,"874 BROADWAY New York, NY 10003",
2093,"11 GRAMERCY PARK                          New York, NY 10003",
2094,"13 GRAMERCY PARK SOUTH New York, NY 10003",
2095,"105 EAST 19TH STREET New York, NY 10003",
2096,"222 PARK AVE SOUTH New York, NY 10003",
2097,"18 GRAMERCY PARK SOUTH New York, NY 10003",
2098,"18 GRAMERCY PARK SOUTH                    New York, NY 10003",
2099,"34 GRAMERCY PARK EAST New York, NY 10003",
2100,"EAST 20TH   STREET                        New York, NY 10003",
2101,"151 EAST 20TH STREET                      New York, NY 10003",
2102,"82 IRVING PLACE New York, NY 10003",
2103,"112 EAST 19TH STREET New York, NY 10003",
2104,"131 EAST 19TH STREET New York, NY 10003",
2105,"230 3 AVENUE New York, NY 10003",
2106,"78 IRVING PLACE New York, NY 10003",
2107,"239-241 3 AVENUE                          New York, NY 10003",
2108,"202 EAST 20TH   STREET                    New York, NY 10003",
2109,"73 5 AVENUE New York, NY 10003",
2110,"67 IRVING PLACE New York, NY 10003",
2111,"65 IRVING PLACE                           New York, NY 10003",
2112,"149 E 19TH STREET New York, NY 10003",
2113,"136 EAST 19TH   STREET New York, NY 10003",
2114,"132 EAST 19TH STREET New York, NY 10003",
2115,"61 IRVING PLACE New York, NY 10003",
2116,"141 EAST 18TH STREET                      New York, NY 10003",
2117,"220 3 AVENUE                              New York, NY 10003",
2118,"214 THIRD AVENUE New York, NY 10003",
2119,"130 EAST 18TH New York, NY 10003",
2120,"130 EAST 18TH   STREET New York, NY 10003",
2121,"130 E 18TH STREET New York, NY 10003",
2122,"157 EAST 18TH STREET New York, NY 10003",
2123,"69 5 AVENUE New York, NY 10003",
2124,"69 FIFTH AVE New York, NY 10003",
2125,"205 3 AVENUE New York, NY 10003",
2126,"205 3RD AVENUE New York, NY 10003",
2127,"15 UNION SQUARE WEST New York, NY 10003",
2128,"7 EAST 14TH STREET New York, NY 10003",
2129,"242 EAST 19TH New York, NY 10003",
2130,"211 EAST 18TH STREET New York, NY 10003",
2131,"206 EAST 18TH STREET New York, NY 10003",
2132,"206 E. 18TH ST New York, NY 10003",
2133,"105 EAST 15TH STREET New York, NY 10003",
2134,"7 EAST 13TH   STREET New York, NY 10003",
2135,"224 EAST 18TH STREET New York, NY 10003",
2136,"7-11 EAST 13TH STREET New York, NY 10003",
2137,"1 IRVING PLACE                            New York, NY 10003",
2138,"1 IRVING PLACE New York, NY 10003",
2139,"230 EAST 18 STREET New York, NY 10003",
2140,"318 SECOND AVENUE New York, NY 10003",
2141,"345 EAST 19TH STREET New York, NY 10003",
2142,"8 UNION SQUARE SOUTH                      New York, NY 10003",
2143,"316 SECOND AVENUE New York, NY 10003",
2144,"221 EAST 17TH   STREET                    New York, NY 10003",
2145,"126-128 EAST 16TH STREET New York, NY 10003",
2146,"12 EAST 13TH   STREET                     New York, NY 10003",
2147,"305 SECOND  AVENUE                        New York, NY 10003",
2148,"305 2ND AVENUE New York, NY 10003",
2149,"6 EAST 13TH   STREET                      New York, NY 10003",
2150,"233 EAST 17TH STREET New York, NY 10003",
2151,"210 EAST 17TH   STREET New York, NY 10003",
2152,"210 EAST 17TH STREET New York, NY 10003",
2153,"142 E 16TH STREET New York, NY 10003",
2154,"142 E. 16TH STREET New York, NY 10003",
2155,"313 EAST 18TH   STREET                    New York, NY 10003",
2156,"317 EAST 18TH STREET New York, NY 10003",
2157,"841-853 BROADWAY                          New York, NY 10003",
2158,"28 EAST 13TH   STREET                     New York, NY 10003",
2159,"205 EAST 16TH   STREET                    New York, NY 10003",
2160,"224 EAST 17TH STREET New York, NY 10003",
2161,"1 RUTHERFORD PLACE New York, NY 10003",
2162,"131 EAST 15TH STREET New York, NY 10003",
2163,"331 EAST 18TH STREET                      New York, NY 10003",
2164,"333 EAST 18TH                             New York, NY 10003",
2165,"200 EAST 16TH STREET New York, NY 10003",
2166,"200 E 16TH ST New York, NY 10003",
2167,"110 UNIVERSITY PLACE                      New York, NY 10003",
2168,"51 FIFTH AVENUE New York, NY 10003",
2169,"51 5TH AVENUE New York, NY 10003",
2170,"17 EAST 12TH STREET New York, NY 10003",
2171,"4 EAST 12TH STREET New York, NY 10003",
2172,"43 FIFTH AVENUE New York, NY 10003",
2173,"201 EAST 15TH ST New York, NY 10003",
2174,"18 EAST 12TH STREET New York, NY 10003",
2175,"31 EAST 12TH STREET New York, NY 10003",
2176,"35 EAST 12TH STREET New York, NY 10003",
2177,"37 EAST 12TH   STREET                     New York, NY 10003",
2178,"41 5TH AVENUE New York, NY 10003",
2179,"41 FIFTH AVENUE New York, NY 10003",
2180,"343 EAST 17TH   STREET New York, NY 10003",
2181,"39 FIFTH AVENUE New York, NY 10003",
2182,"39 FIFTH AVE New York, NY 10003",
2183,"301 1 AVENUE New York, NY 10003",
2184,"82 UNIVERSITY PLACE New York, NY 10003",
2185,"49 EAST 12TH STREET New York, NY 10003",
2186,"16 EAST 11TH STREET New York, NY 10003",
2187,"210 EAST 15TH   STREET New York, NY 10003",
2188,"210 EAST 15TH STREET New York, NY 10003",
2189,"832 BROADWAY New York, NY 10003",
2190,"42 EAST 12 STREET                         New York, NY 10003",
2191,"230 EAST 15TH ST New York, NY 10003",
2192,"33 5 AVENUE New York, NY 10003",
2193,"240 EAST 15TH STREET                      New York, NY 10003",
2194,"227 EAST 14TH STREET New York, NY 10003",
2195,"114 EAST 13TH   STREET                    New York, NY 10003",
2196,"114 EAST 13TH STREET New York, NY 10003",
2197,"229 EAST 14TH STREET New York, NY 10003",
2198,"21 EAST 10TH STREET New York, NY 10003",
2199,"137 EAST 13TH STREET                      New York, NY 10003",
2200,"60 EAST 12TH   STREET                     New York, NY 10003",
2201,"110 3 AVENUE                              New York, NY 10003",
2202,"110 3RD AVENUE                            New York, NY 10003",
2203,"110 THIRD AVENUE New York, NY 10003",
2204,"208 EAST 14TH   STREET                    New York, NY 10003",
2205,"115 4TH AVENUE                            New York, NY 10003",
2206,"115 FOURTH AVENUE New York, NY 10003",
2207,"115 FOURTH AVE                            New York, NY 10003",
2208,"115 4 AVENUE New York, NY 10003",
2209,"67 EAST 11TH ST New York, NY 10003",
2210,"67 EAST 11TH STREET New York, NY 10003",
2211,"67 E. 11TH STREET New York, NY 10003",
2212,"111 3RD AVENUE New York, NY 10003",
2213,"124 EAST 13TH   STREET                    New York, NY 10003",
2214,"25 5 AVENUE                               New York, NY 10003",
2215,"23 EAST 10TH STREET New York, NY 10003",
2216,"26 EAST 10 STREET New York, NY 10003",
2217,"26 EAST 10TH STREET New York, NY 10003",
2218,"801 BROADWAY New York, NY 10003",
2219,"7 EAST 9TH STREET New York, NY 10003",
2220,"126 EAST 13TH   STREET                    New York, NY 10003",
2221,"66 EAST 11TH   STREET                     New York, NY 10003",
2222,"29 EAST 10TH   STREET                     New York, NY 10003",
2223,"310 EAST 15TH STREET                      New York, NY 10003",
2224,"203 EAST 13TH   STREET New York, NY 10003",
2225,"39 EAST 10TH STREET New York, NY 10003",
2226,"35 E 10 STREET New York, NY 10003",
2227,"28 EAST 10TH STREET New York, NY 10003",
2228,"211 EAST 13TH   STREET New York, NY 10003",
2229,"211 EAST 13TH STREET New York, NY 10003",
2230,"806 BROADWAY New York, NY 10003",
2231,"125 EAST 12TH   STREET New York, NY 10003",
2232,"111 FOURTH AVENUE New York, NY 10003",
2233,"111 4 AVENUE New York, NY 10003",
2234,"25 EAST 9TH STREET New York, NY 10003",
2235,"25 EAST 9TH ST New York, NY 10003",
2236,"105 THIRD AVENUE New York, NY 10003",
2237,"105 3 AVENUE New York, NY 10003",
2238,"11 FIFTH AVE New York, NY 10003",
2239,"11 5TH AVENUE New York, NY 10003",
2240,"9 FIFTH AVENUE New York, NY 10003",
2241,"34-36 EAST 10TH STREET New York, NY 10003",
2242,"206 EAST 13TH   STREET                    New York, NY 10003",
2243,"53 EAST 10TH STREET New York, NY 10003",
2244,"51 EAST 10TH STREET New York, NY 10003",
2245,"51 EAST 10TH   STREET                     New York, NY 10003",
2246,"126 E 12TH STREET New York, NY 10003",
2247,"220 EAST 13 STREET                        New York, NY 10003",
2248,"40-50 EAST 10TH   STREET New York, NY 10003",
2249,"40 EAST 10TH STREET New York, NY 10003",
2250,"35 EAST 9TH STREET New York, NY 10003",
2251,"217 2 AVENUE                              New York, NY 10003",
2252,"217 SECOND AVENUE                         New York, NY 10003",
2253,"1 5TH AVENUE New York, NY 10003",
2254,"333 EAST 14TH STREET New York, NY 10003",
2255,"49 EAST 9TH STREET New York, NY 10003",
2256,"55 EAST 9TH ST New York, NY 10003",
2257,"62 WASHINGTON MEWS                        New York, NY 10003",
2258,"58 WASHINGTON MEWS                        New York, NY 10003",
2259,"18 EAST 8TH   STREET                      New York, NY 10003",
2260,"135 WEST FOURTH STREET                    New York, NY 10012",
2261,"135 WEST 4                                New York, NY 10012",
2262,"63 EAST 9TH   STREET New York, NY 10003",
2263,"63 EAST 9TH New York, NY 10003",
2264,"63 EAST 9TH ST New York, NY 10003",
2265,"201 SECOND AVENUE                         New York, NY 10003",
2266,"112-120 EAST 11TH STREET                  New York, NY 10003",
2267,"40 EAST 9TH New York, NY 10003",
2268,"237 EAST 12TH STREET New York, NY 10003",
2269,"226 EAST 12TH   STREET New York, NY 10003",
2270,"226 EAST 12TH STREET New York, NY 10003",
2271,"220 EAST 12TH STREET New York, NY 10003",
2272,"70 EAST 10TH STREET New York, NY 10003",
2273,"60 E 9TH STREET New York, NY 10003",
2274,"400 EAST 14TH   STREET                    New York, NY 10009",
2275,"400 EAST 14TH   STREET New York, NY 10009",
2276,"55 3 AVENUE New York, NY 10003",
2277,"65 4 AVENUE                               New York, NY 10003",
2278,"307 EAST12TH STREET New York, NY 10003",
2279,"54 EAST 8 STREET New York, NY 10003",
2280,"50-54 EAST 8 STREET New York, NY 10003",
2281,"54 EAST 8TH STREET New York, NY 10003",
2282,"224 1 AVENUE                              New York, NY 10009",
2283,"61 4 AVENUE                               New York, NY 10003",
2284,"315 EAST 12TH   STREET New York, NY 10003",
2285,"315 EAST 12TH STREET New York, NY 10003",
2286,"321 EAST 12TH New York, NY 10003",
2287,"321 EAST 12TH STREET New York, NY 10003",
2288,"103 EAST 10 STREET New York, NY 10003",
2289,"103 EAST 10TH STREET New York, NY 10003",
2290,"222 EAST 11TH STREET New York, NY 10003",
2291,"224 EAST 11TH STREET New York, NY 10003",
2292,"60 EAST 8TH ST New York, NY 10003",
2293,"121 EAST 10TH   STREET New York, NY 10003",
2294,"23 WAVERLY PLACE New York, NY 10003",
2295,"104 EAST 10TH   STREET                    New York, NY 10003",
2296,"117 EAST 10TH STREET New York, NY 10003",
2297,"115 EAST 9 STREET New York, NY 10003",
2298,"115 EAST 9TH STREET                       New York, NY 10003",
2299,"25 MINETTA LANE New York, NY 10012",
2300,"30 3 AVENUE New York, NY 10003",
2301,"421 EAST 13TH STREET New York, NY 10009",
2302,"206 1 AVENUE                              New York, NY 10009",
2303,"122 EAST 10TH STREET New York, NY 10003",
2304,"311 EAST 11TH STREET                      New York, NY 10003",
2305,"311 EAST 11TH   STREET New York, NY 10003",
2306,"311 EAST 11TH   STREET                    New York, NY 10003",
2307,"21 ASTOR PLACE                            New York, NY 10003",
2308,"1 MINETTA LANE                            New York, NY 10012",
2309,"170 2 AVENUE New York, NY 10003",
2310,"170 2ND AVENUE New York, NY 10003",
2311,"9 MINETTA STREET                          New York, NY 10012",
2312,"194 1 AVENUE                              New York, NY 10009",
2313,"205 EAST 10TH STREET New York, NY 10003",
2314,"520 EAST 14TH   STREET New York, NY 10009",
2315,"738 BROADWAY New York, NY 10003",
2316,"445 LAFAYETTE STREET New York, NY 10003",
2317,"534 EAST 14TH STREET                      New York, NY 10009",
2318,"70 WEST 3RD   STREET                      New York, NY 10012",
2319,"193 BLEECKER STREET New York, NY 10012",
2320,"108 MAC DOUGAL STREET                     New York, NY 10012",
2321,"199 AVENUE A New York, NY 10009",
2322,"195 AVENUE A New York, NY 10009",
2323,"533 EAST 13TH STREET New York, NY 10009",
2324,"192 BLEECKER STREET New York, NY 10012",
2325,"192 BLEEKER STREET New York, NY 10012",
2326,"27 ST MARKS PLACE                         New York, NY 10003",
2327,"173 BLEECKER STREET New York, NY 10012",
2328,"227 AVENUE B                              New York, NY 10009",
2329,"220 EAST 10TH STREET New York, NY 10003",
2330,"56 COOPER SQUARE                          New York, NY 10003",
2331,"507 EAST 12TH   STREET New York, NY 10009",
2332,"507 EAST 12TH STREET New York, NY 10009",
2333,"211 THOMPSON STREET New York, NY 10012",
2334,"133 SECOND AVENUE                         New York, NY 10003",
2335,"325 EAST 9TH STREET New York, NY 10003",
2336,"712 BROADWAY New York, NY 10003",
2337,"525 EAST 12TH STREET New York, NY 10009",
2338,"215 AVENUE B                              New York, NY 10009",
2339,"215 AVENUE B New York, NY 10009",
2340,"527 EAST 12TH STREET                      New York, NY 10009",
2341,"710 BROADWAY New York, NY 10003",
2342,"251 EAST 10TH   STREET                    New York, NY 10009",
2343,"14 WEST 4TH STREET New York, NY 10012",
2344,"708 BROADWAY                              New York, NY 10003",
2345,"527-529 EAST 12TH STREET New York, NY 10009",
2346,"626 EAST 14TH STREET New York, NY 10009",
2347,"250 MERCER  STREET New York, NY 10012",
2348,"250 MERCER ST New York, NY 10012",
2349,"250 MERCER STRET New York, NY 10012",
2350,"151 FIRST AVENUE New York, NY 10003",
2351,"334 EAST 9TH   STREET                     New York, NY 10003",
2352,"644 EAST 14TH STREET                      New York, NY 10009",
2353,"51 ST. MARKS PLACE New York, NY 10003",
2354,"549 EAST 12 STREET New York, NY 10009",
2355,"511 EAST 11TH STREET New York, NY 10009",
2356,"14 EAST 4TH STREET                        New York, NY 10012",
2357,"14 EAST 4TH   STREET                      New York, NY 10012",
2358,"525 EAST 11TH STREET New York, NY 10009",
2359,"184 THOMPSON ST                           New York, NY 10012",
2360,"120 2 AVENUE New York, NY 10003",
2361,"120 2ND AVENUE New York, NY 10003",
2362,"512 EAST 11TH STREET New York, NY 10009",
2363,"688 BROADWAY New York, NY 10012",
2364,"510 LA GUARDIA PLACE                      New York, NY 10012",
2365,"541 EAST 11TH   STREET                    New York, NY 10002",
2366,"177 THOMPSON STREET New York, NY 10012",
2367,"183-189 AVENUE B New York, NY 10009",
2368,"47 MAC DOUGAL STREET New York, NY 10012",
2369,"518 EAST 11TH STREET New York, NY 10009",
2370,"138 1 AVENUE New York, NY 10009",
2371,"64 MACDOUGAL STREET New York, NY 10012",
2372,"549 EAST 11 STREET                        New York, NY 10009",
2373,"25 EAST 4TH STREET New York, NY 10003",
2374,"3 KING STREET New York, NY 10012",
2375,"526 EAST 11TH   STREET                    New York, NY 10009",
2376,"151 AVENUE A                              New York, NY 10009",
2377,"311 EAST 10TH STREET New York, NY 10009",
2378,"205 AVENUE C                              New York, NY 10009",
2379,"2 KING STREET New York, NY 10012",
2380,"496 LA GUARDIA PLACE                      New York, NY 10012",
2381,"546 EAST 11TH STREET New York, NY 10009",
2382,"145 AVENUE A                              New York, NY 10009",
2383,"217 EAST 5TH STREET New York, NY 10003",
2384,"28 E. 4TH STREET New York, NY 10003",
2385,"150 SULLIVAN New York, NY 10012",
2386,"96 WEST HOUSTON STREET                    New York, NY 10012",
2387,"97 2 AVENUE New York, NY 10003",
2388,"70 EAST 7TH   STREET                      New York, NY 10003",
2389,"48 MAC DOUGAL STREET                      New York, NY 10012",
2390,"231 EAST 5TH   STREET                     New York, NY 10003",
2391,"617 EAST 11TH   STREET                    New York, NY 10009",
2392,"171 AVENUE B                              New York, NY 10002",
2393,"100 2ND AVENUE New York, NY 10003",
2394,"147 SULLIVAN STREET New York, NY 10012",
2395,"220 EAST 5TH STREET New York, NY 10003",
2396,"140 SULLIVAN STREET New York, NY 10012",
2397,"633 E. 11TH ST New York, NY 10009",
2398,"633 EAST 11TH STRET New York, NY 10009",
2399,"189 AVENUE C                              New York, NY 10009",
2400,"77 BLEEKER STREET New York, NY 10012",
2401,"77 BLEECKER ST New York, NY 10012",
2402,"77 BLEEKER ST New York, NY 10012",
