,lat,long,year,count
196,40.765943160608,-73.96920650472909,2016,1
197,40.76599,-73.969365,2015,1
198,40.7659978448157,-73.9596363003032,2014,12
199,40.7659978448157,-73.9596363003032,2016,13
200,40.765997999999996,-73.959636,2015,19
201,40.766048,-73.971401,2015,1
202,40.7660628699433,-73.957282521522,2016,1
203,40.766228000000005,-73.96736899999999,2015,5
204,40.7662281079034,-73.9673688633848,2014,1
205,40.7662576942583,-73.957141604991,2014,1
206,40.766275959139,-73.9622786819208,2014,6
207,40.766275959139,-73.9622786819208,2016,8
208,40.766276,-73.96227900000001,2015,15
209,40.7663139448875,-73.9701341143785,2016,2
210,40.766314,-73.970134,2015,1
211,40.766329999999996,-73.96015200000001,2015,1
212,40.766345,-73.956625,2015,8
213,40.7663453327715,-73.9566253121517,2014,7
214,40.7663453327715,-73.9566253121517,2016,9
215,40.7664119602656,-73.9586757763932,2014,6
216,40.7664119602656,-73.9586757763932,2016,8
217,40.766412,-73.958676,2015,5
218,40.766455,-73.964614,2015,2
219,40.766455108341106,-73.9646142833747,2014,2
220,40.766455108341106,-73.9646142833747,2016,1
221,40.7664688420197,-73.9646467665423,2014,1
222,40.766469,-73.964647,2015,1
223,40.766496999999994,-73.958878,2015,5
224,40.7664970443344,-73.9671990591234,2014,2
225,40.766497119563496,-73.9588778865354,2014,4
226,40.766497119563496,-73.9588778865354,2016,3
227,40.766511306518204,-73.952917678503,2014,1
228,40.766512788845795,-73.9647478247259,2014,1
229,40.766544,-73.953001,2015,1
230,40.766544277307204,-73.9530006864809,2016,2
231,40.7665525380187,-73.953065661666,2014,3
232,40.7665525380187,-73.953065661666,2016,4
233,40.766553,-73.953066,2015,4
234,40.766569,-73.953055,2015,1
235,40.766569002050204,-73.95305481989179,2014,3
236,40.766569002050204,-73.95305481989179,2016,1
237,40.766588,-73.95314499999999,2015,9
238,40.7665882519735,-73.9531450577805,2014,5
239,40.7665882519735,-73.9531450577805,2016,8
240,40.766590982027104,-73.9531089552754,2014,2
241,40.76661,-73.953199,2015,12
242,40.7666102319079,-73.9531991932095,2014,10
243,40.7666102319079,-73.9531991932095,2016,12
244,40.7666155319265,-73.9688704583181,2016,1
245,40.766626,-73.959181,2015,6
246,40.766626230213795,-73.95918105187671,2014,2
247,40.766626230213795,-73.95918105187671,2016,2
248,40.766628999999995,-73.968899,2015,3
249,40.766629263430296,-73.96889933238171,2014,2
250,40.766629263430296,-73.96889933238171,2016,2
251,40.7666596665452,-73.9532713597147,2014,25
252,40.7666596665452,-73.9532713597147,2016,24
253,40.766659999999995,-73.953271,2015,17
254,40.766725,-73.959416,2015,9
255,40.7667251237755,-73.959415645529,2014,8
256,40.7667251237755,-73.959415645529,2016,10
257,40.766834,-73.95778,2015,4
258,40.7668343257345,-73.957780216583,2016,5
259,40.7668442673428,-73.96272961903921,2016,2
260,40.766853780127796,-73.9669172977795,2014,1
261,40.766853999999995,-73.96691700000001,2015,2
262,40.766886,-73.965672,2015,5
263,40.7668863526568,-73.96567180599709,2014,2
264,40.7668863526568,-73.96567180599709,2016,2
265,40.766888,-73.96369,2015,6
266,40.7668884898312,-73.96368987407601,2014,7
267,40.7668884898312,-73.96368987407601,2016,6
268,40.7669497063673,-73.95805811942991,2014,5
269,40.76697,-73.962639,2015,5
270,40.766970496182,-73.9626392964289,2014,11
271,40.766970496182,-73.9626392964289,2016,4
272,40.7670126996154,-73.96597137760159,2014,5
273,40.7670126996154,-73.96597137760159,2016,1
274,40.767038939015,-73.96210135573492,2014,3
275,40.767038939015,-73.96210135573492,2016,4
276,40.767039000000004,-73.962101,2015,4
277,40.7670705751691,-73.9667800068903,2016,1
278,40.767078999999995,-73.96803299999999,2015,4
279,40.7670791637744,-73.9680327019779,2014,1
280,40.7670791637744,-73.9680327019779,2016,3
281,40.7670824413752,-73.97001463695871,2014,2
282,40.7670824413752,-73.97001463695871,2016,1
283,40.7671137380322,-73.9642637550365,2014,2
284,40.7671137380322,-73.9642637550365,2016,2
285,40.767114,-73.964264,2015,3
286,40.767121,-73.97091400000001,2015,3
287,40.7671210981861,-73.9709135311855,2014,2
288,40.7671210981861,-73.9709135311855,2016,5
289,40.767136853269,-73.9682131786756,2014,1
290,40.767136853269,-73.9682131786756,2016,1
291,40.767188686863996,-73.9585778219964,2014,3
292,40.767227,-73.968423,2015,4
293,40.7672274872867,-73.96842252079259,2014,5
294,40.7672274872867,-73.96842252079259,2016,2
295,40.7672298916785,-73.958671658786,2016,4
296,40.76723,-73.95867199999999,2015,8
297,40.767232654537395,-73.95872219837509,2014,6
298,40.767232654537395,-73.95872219837509,2016,4
299,40.767233000000004,-73.958722,2015,4
300,40.76725493963829,-73.96844055824721,2014,3
301,40.76725493963829,-73.96844055824721,2016,2
302,40.767255,-73.968441,2015,1
303,40.767258,-73.960675,2015,13
304,40.7672580403689,-73.960675243751,2014,14
305,40.7672580403689,-73.960675243751,2016,19
306,40.767272967881105,-73.9563936619057,2016,1
307,40.767272999999996,-73.95639399999999,2015,1
308,40.767325,-73.964451,2015,3
309,40.767325141128204,-73.9644513666988,2014,1
310,40.767325141128204,-73.9644513666988,2016,1
311,40.767503000000005,-73.955314,2015,10
312,40.767503112476604,-73.95531408897541,2014,11
313,40.767503112476604,-73.95531408897541,2016,6
314,40.767513507854,-73.96128520120841,2014,4
315,40.767513507854,-73.96128520120841,2016,2
316,40.767514,-73.961285,2015,3
317,40.767516848775,-73.9553465707362,2014,9
318,40.767516848775,-73.9553465707362,2016,9
319,40.767517,-73.955347,2015,9
320,40.7675586961777,-73.9652779573802,2016,1
321,40.767559000000006,-73.965278,2015,1
322,40.767583732781894,-73.9664042992773,2016,1
323,40.7676679293988,-73.9556569394826,2014,3
324,40.7676679293988,-73.9556569394826,2016,3
325,40.767668,-73.95565699999999,2015,4
326,40.7676797786748,-73.96633565860029,2014,5
327,40.7676797786748,-73.96633565860029,2016,1
328,40.76768,-73.966336,2015,5
329,40.767746,-73.967668,2015,1
330,40.7677460339738,-73.9676677596847,2016,1
331,40.7677525024643,-73.961891562647,2014,13
332,40.7677525024643,-73.961891562647,2016,13
333,40.767753000000006,-73.961892,2015,10
334,40.7678009772789,-73.9678410189519,2014,2
335,40.7678335508367,-73.95816225646091,2014,1
336,40.7678335508367,-73.95816225646091,2016,4
337,40.767834,-73.958162,2015,1
338,40.7679013320611,-73.9559167133968,2016,1
339,40.767901959209205,-73.9658481788424,2016,3
340,40.7679049755706,-73.95833188768151,2014,9
341,40.767905,-73.958332,2015,6
342,40.767913920713205,-73.960346334643,2014,8
343,40.76792516081,-73.97033916927741,2014,1
344,40.7679468687735,-73.9603788062116,2014,4
345,40.7679468687735,-73.9603788062116,2016,4
346,40.767947,-73.960379,2015,4
347,40.767962680253504,-73.95851235821291,2014,25
348,40.767962680253504,-73.95851235821291,2016,11
349,40.767963,-73.958512,2015,17
350,40.768015560328294,-73.9605917633413,2016,2
351,40.7680265479298,-73.96061702779241,2016,1
352,40.768027000000004,-73.960617,2015,1
353,40.768045778376,-73.9606675583408,2014,1
354,40.768045778376,-73.9606675583408,2016,1
355,40.768046000000005,-73.960668,2015,1
356,40.7681288105277,-73.96274334074441,2014,1
357,40.7681288105277,-73.96274334074441,2016,2
358,40.768128999999995,-73.962743,2015,3
359,40.7681456331584,-73.9638552552299,2014,1
360,40.768146,-73.96385500000001,2015,1
361,40.768187,-73.95570699999999,2015,2
362,40.768195,-73.96489100000001,2015,1
363,40.768195358863395,-73.9648913399144,2014,1
364,40.768195358863395,-73.9648913399144,2016,2
365,40.768217,-73.957,2015,16
366,40.7682173864692,-73.9569995481551,2014,23
367,40.7682173864692,-73.9569995481551,2016,16
368,40.768219,-73.96300699999999,2015,12
369,40.768219471870104,-73.96300683072342,2014,13
370,40.768219471870104,-73.96300683072342,2016,9
371,40.7682349171174,-73.9688263796201,2016,1
372,40.768235,-73.968826,2015,1
373,40.768249825416,-73.95568543322919,2016,1
374,40.76825,-73.955685,2015,1
375,40.7682805545156,-73.9571042017183,2014,3
376,40.7682805545156,-73.9571042017183,2016,11
377,40.768281,-73.957104,2015,3
378,40.7682825119355,-73.95503919461319,2014,2
379,40.7682825119355,-73.95503919461319,2016,1
380,40.768288812910704,-73.95716917910629,2014,1
381,40.768289,-73.957169,2015,2
382,40.768296,-73.955072,2015,3
383,40.7683602377651,-73.957335200268,2014,1
384,40.7683602377651,-73.957335200268,2016,1
385,40.768390942981,-73.9672956005529,2014,2
386,40.768390942981,-73.9672956005529,2016,2
387,40.768390999999994,-73.96729599999999,2015,2
388,40.7683925069909,-73.9633713603551,2014,1
389,40.768431663711,-73.9575048319431,2014,2
390,40.768431663711,-73.9575048319431,2016,2
391,40.768432000000004,-73.957505,2015,1
392,40.7684838443652,-73.9575878323498,2014,5
393,40.7684838443652,-73.9575878323498,2016,1
394,40.768484,-73.957588,2015,3
395,40.768503,-73.957674,2015,1
396,40.7685030894064,-73.957674463982,2014,1
397,40.7685030894064,-73.957674463982,2016,1
398,40.7685230470815,-73.95254079931729,2014,1
399,40.7685535086493,-73.9695807548812,2014,2
400,40.768553999999995,-73.969581,2015,1
401,40.768558,-73.957761,2015,10
402,40.76855801600129,-73.9577610730338,2014,10
403,40.76855801600129,-73.9577610730338,2016,4
404,40.7685725209708,-73.9599488242744,2014,3
405,40.7685725209708,-73.9599488242744,2016,2
406,40.768572999999996,-73.959949,2015,3
407,40.768588,-73.957877,2015,1
408,40.7685882504343,-73.95787657918991,2014,4
409,40.7685882504343,-73.95787657918991,2016,9
410,40.76859,-73.963841,2015,1
411,40.7686088947721,-73.96199215730358,2014,8
412,40.7686088947721,-73.96199215730358,2016,2
413,40.768609000000005,-73.96199200000001,2015,4
414,40.768613727163896,-73.96004988419641,2014,1
415,40.768613727163896,-73.96004988419641,2016,2
416,40.768614,-73.96005,2015,2
417,40.768629,-73.957931,2015,12
418,40.768629441318105,-73.9579307056694,2014,10
419,40.768629441318105,-73.9579307056694,2016,6
420,40.768724,-73.96222,2015,1
421,40.7687242486527,-73.962219532427,2014,3
422,40.768726707233796,-73.9613566994353,2014,1
423,40.768789,-73.952555,2015,6
424,40.768789292787794,-73.9525550502961,2014,7
425,40.768789292787794,-73.9525550502961,2016,3
426,40.768867,-73.963328,2015,1
427,40.7688673332227,-73.96332777702371,2014,5
428,40.7688673332227,-73.96332777702371,2016,1
429,40.7689575750701,-73.9546741100175,2014,5
430,40.7689575750701,-73.9546741100175,2016,5
431,40.768958000000005,-73.954674,2015,6
432,40.768985,-73.954696,2015,12
433,40.76898503098629,-73.95469575246041,2014,12
434,40.76898503098629,-73.95469575246041,2016,7
435,40.769026995557205,-73.9567607528461,2014,4
436,40.769026995557205,-73.9567607528461,2016,9
437,40.769027,-73.956761,2015,8
438,40.7690635875451,-73.9521216317865,2014,6
439,40.7690635875451,-73.9521216317865,2016,7
440,40.769076843814794,-73.9510096827401,2014,6
441,40.769076843814794,-73.9510096827401,2016,5
442,40.769077,-73.95101,2015,8
443,40.769125911519396,-73.95704228389499,2014,2
444,40.769125911519396,-73.95704228389499,2016,4
445,40.769126,-73.957042,2015,1
446,40.769139648672294,-73.95707837699929,2014,1
447,40.769139648672294,-73.95707837699929,2016,1
448,40.7691455343263,-73.951179311468,2014,5
449,40.7691455343263,-73.951179311468,2016,4
450,40.769146,-73.95117900000001,2015,5
451,40.7691712505303,-73.9610459644486,2014,1
452,40.769195,-73.95930899999999,2015,1
453,40.769211,-73.957201,2015,2
454,40.769228000000005,-73.957234,2015,2
455,40.7692687640069,-73.95738155088121,2014,2
456,40.7692687640069,-73.95738155088121,2016,1
457,40.769269,-73.957382,2015,1
458,40.769298980161295,-73.95744651523741,2014,2
459,40.769298980161295,-73.95744651523741,2016,2
460,40.769299,-73.957447,2015,5
461,40.769318952728,-73.9595548629038,2014,5
462,40.769318952728,-73.9595548629038,2016,8
463,40.769319,-73.95955500000001,2015,8
464,40.769344,-73.961793,2015,3
465,40.7693444193648,-73.96179317611991,2014,3
466,40.7693444193648,-73.96179317611991,2016,4
467,40.769354,-73.965115,2015,1
468,40.769464,-73.967894,2015,5
469,40.7694643048276,-73.96789436896509,2014,2
470,40.7694643048276,-73.96789436896509,2016,3
471,40.76947,-73.969205,2015,2
472,40.769470152027104,-73.9692048739141,2014,4
473,40.769470152027104,-73.9692048739141,2016,3
474,40.769519,-73.96003499999999,2015,1
475,40.7695194862674,-73.9600348999872,2014,2
476,40.7695194862674,-73.9600348999872,2016,1
477,40.769573,-73.964956,2015,3
478,40.7695732380626,-73.9649555974863,2014,5
479,40.7695732380626,-73.9649555974863,2016,5
480,40.769574,-73.968154,2015,1
481,40.7695741665515,-73.9681542518341,2016,1
482,40.769588160992605,-73.9601973187104,2014,2
483,40.7695979275339,-73.9649122618398,2014,3
484,40.7695979275339,-73.9649122618398,2016,4
485,40.769597999999995,-73.964912,2015,2
486,40.76960189590999,-73.96022980249529,2014,3
487,40.76960189590999,-73.96022980249529,2016,3
488,40.769602,-73.96023000000001,2015,3
489,40.769623592794396,-73.968230042873,2016,1
490,40.76963,-73.962468,2015,1
491,40.7696300941733,-73.9624681239319,2016,1
492,40.769662,-73.966432,2015,1
493,40.769677,-73.956378,2015,11
494,40.769677,-73.956334,2015,10
495,40.76967733817379,-73.9563343239723,2014,13
496,40.76967733817379,-73.9563343239723,2016,9
497,40.769677354584104,-73.9563776466698,2014,5
498,40.769677354584104,-73.9563776466698,2016,3
499,40.7696812829477,-73.96841413686221,2014,2
500,40.769719732035,-73.9684971538652,2014,1
501,40.769763,-73.95658,2015,1
502,40.769802,-73.96842099999999,2015,3
503,40.7698020534676,-73.96842130004741,2014,2
504,40.7698020534676,-73.96842130004741,2016,4
505,40.7698490217918,-73.96051847371079,2016,1
506,40.769852,-73.954515,2015,1
507,40.7698572621941,-73.9605365200023,2014,1
508,40.769912,-73.961017,2015,1
509,40.769912320440895,-73.96101664907509,2014,3
510,40.769912320440895,-73.96101664907509,2016,3
511,40.769919,-73.951009,2015,3
512,40.7699194788141,-73.95100906287941,2014,5
513,40.7699194788141,-73.95100906287941,2016,4
514,40.76993,-73.951027,2015,1
515,40.7699432193371,-73.96316472378021,2016,2
516,40.769949,-73.964681,2015,1
517,40.769954999999996,-73.951092,2015,3
518,40.7699551957007,-73.9510920721447,2014,6
519,40.7699551957007,-73.9510920721447,2016,6
520,40.769963,-73.957053,2015,5
521,40.769963061102,-73.9570525746245,2014,3
522,40.769963061102,-73.9570525746245,2016,8
523,40.770024698646296,-73.95322206541921,2014,3
524,40.770025,-73.953222,2015,2
525,40.770068,-73.959222,2015,8
526,40.7700681495317,-73.9592222652014,2014,5
527,40.7700681495317,-73.9592222652014,2016,4
528,40.770078999999996,-73.959298,2015,2
529,40.770079155296,-73.95929807365809,2014,3
530,40.770079155296,-73.95929807365809,2016,3
531,40.770113153016204,-73.9624209184562,2014,2
532,40.770134805786704,-73.961496682142,2014,6
533,40.770134805786704,-73.961496682142,2016,11
534,40.770134999999996,-73.961497,2015,7
535,40.7701368253968,-73.9593846844247,2014,5
536,40.7701368253968,-73.9593846844247,2016,6
537,40.770137,-73.959385,2015,7
538,40.770140000000005,-73.961558,2015,1
539,40.7701403157586,-73.961558053218,2014,1
540,40.7701410010496,-73.9636700494815,2016,1
541,40.770147829783795,-73.95945688273609,2014,7
542,40.770147829783795,-73.95945688273609,2016,3
543,40.770148,-73.959457,2015,3
544,40.770162,-73.968696,2015,1
545,40.770162976026796,-73.9637241912718,2014,2
546,40.770162976026796,-73.9637241912718,2016,1
547,40.770163000000004,-73.963724,2015,1
548,40.77020073130271,-73.961651884947,2014,4
549,40.77020073130271,-73.961651884947,2016,7
550,40.770201,-73.961652,2015,2
551,40.770202755025295,-73.95954349539691,2014,3
552,40.770202755025295,-73.95954349539691,2016,1
553,40.770203,-73.95954300000001,2015,9
554,40.770214,-73.953717,2015,9
555,40.7702142853936,-73.9537165371673,2014,10
556,40.7702142853936,-73.9537165371673,2016,13
557,40.77021446820971,-73.9616915898386,2014,1
558,40.77021446820971,-73.9616915898386,2016,1
559,40.7702165053173,-73.95961930239571,2014,8
560,40.7702165053173,-73.95961930239571,2016,6
561,40.770216999999995,-73.95961899999999,2015,8
562,40.7702439754664,-73.95968427035329,2014,1
563,40.7702467584576,-73.9686304840459,2014,3
564,40.7702467584576,-73.9686304840459,2016,2
565,40.770247,-73.96863,2015,5
566,40.770292,-73.949965,2015,5
567,40.770292314980104,-73.94996542371359,2014,6
568,40.770292314980104,-73.94996542371359,2016,4
569,40.770338670535004,-73.9559403718468,2014,1
570,40.770361,-73.966096,2015,2
571,40.7703646255352,-73.968060007015,2016,1
572,40.770365000000005,-73.96806,2015,3
573,40.77038262497229,-73.956041430157,2014,4
574,40.77038262497229,-73.956041430157,2016,9
575,40.770382641492795,-73.95608475331309,2014,5
576,40.770382641492795,-73.95608475331309,2016,14
577,40.770383,-73.956085,2015,9
578,40.770383,-73.956041,2015,9
579,40.770451672280295,-73.950340771838,2014,5
580,40.770451672280295,-73.950340771838,2016,1
581,40.770452,-73.95034100000001,2015,2
582,40.770488893687,-73.9540521014042,2014,1
583,40.770488893687,-73.9540521014042,2016,1
584,40.7704918064353,-73.9479904561438,2014,1
585,40.7704918064353,-73.9479904561438,2016,2
586,40.7705,-73.948009,2015,2
587,40.7705323000914,-73.9600487332776,2014,1
588,40.770533,-73.96249300000001,2015,3
589,40.770533121648604,-73.9624928869155,2014,1
590,40.770533121648604,-73.9624928869155,2016,3
591,40.770539,-73.956413,2015,6
592,40.7705392163716,-73.95641318485329,2014,3
593,40.7705392163716,-73.95641318485329,2016,1
594,40.770563858132604,-73.9642041392958,2014,8
595,40.770563858132604,-73.9642041392958,2016,8
596,40.770564,-73.957092,2015,1
597,40.770567,-73.958439,2015,1
598,40.770567412137794,-73.9584385300646,2014,3
599,40.770567412137794,-73.9584385300646,2016,1
600,40.770606,-73.968367,2015,6
601,40.7706062472488,-73.96836676457751,2014,4
602,40.7706062472488,-73.96836676457751,2016,6
603,40.7706106422912,-73.9565792108143,2014,3
604,40.7706106422912,-73.9565792108143,2016,8
605,40.770610999999995,-73.956579,2015,3
606,40.7706155282899,-73.9626914057074,2014,1
607,40.770616,-73.962691,2015,1
608,40.7706585448381,-73.9527595044945,2014,5
609,40.7706585448381,-73.9527595044945,2016,8
610,40.770659,-73.95276,2015,3
611,40.770669553375605,-73.9528317022765,2014,1
612,40.77067,-73.952832,2015,2
613,40.770688971252106,-73.96069126920959,2014,4
614,40.770688971252106,-73.96069126920959,2016,7
615,40.770689000000004,-73.960691,2015,9
616,40.77068967709229,-73.9628177239832,2014,1
617,40.77068967709229,-73.9628177239832,2016,1
618,40.7706896770924,-73.9628177239832,2016,1
619,40.77069,-73.962818,2015,1
620,40.7707107466166,-73.95288582732721,2014,1
621,40.7707107643235,-73.95292915069601,2014,1
622,40.7707107643235,-73.95292915069601,2016,2
623,40.7707307828796,-73.9549436743727,2014,11
624,40.7707307828796,-73.9549436743727,2016,15
625,40.770731,-73.954944,2015,10
626,40.770736,-73.96080699999999,2015,5
