,LAT,LONG,YEAR,SALE PRICE
629,40.775729999999996,-73.95594100000001,2017,1670000
630,40.7757597,-73.946223,2017,750000
631,40.775781,-73.955421,2018,615000
632,40.7758179,-73.95924140000001,2017,3209375
633,40.775822999999995,-73.958568,2017,4313750
634,40.7758274,-73.952409,2018,460000
635,40.775923,-73.956847,2017,3875000
636,40.775923,-73.956847,2018,2100000
637,40.77595529999999,-73.95087290000001,2017,1288589
638,40.775972499999995,-73.9478532,2017,9199000
639,40.775972499999995,-73.9478532,2018,1215000
640,40.77598,-73.95983829999999,2017,1100000
641,40.77598,-73.956344,2017,3250000
642,40.776001,-73.949682,2017,2770000
643,40.776007,-73.949157,2017,655000
644,40.776021,-73.944264,2017,19325000
645,40.776026,-73.94877159999999,2017,1725000
646,40.7760398,-73.9563255,2017,9235000
647,40.7760398,-73.9563255,2018,1430000
648,40.776045,-73.96187900000001,2017,6225000
649,40.7760492,-73.9577296,2017,6889000
650,40.7760838,-73.9640284,2017,3871000
651,40.776129600000004,-73.960619,2017,10292500
652,40.776153,-73.961327,2017,767500
653,40.776189,-73.947328,2017,3974459
654,40.776239000000004,-73.945504,2018,690000
655,40.77624779999999,-73.94734809999999,2017,2475000
656,40.776259700000004,-73.9584096,2017,10785000
657,40.776327,-73.947649,2017,760000
658,40.7763285,-73.9475088,2017,1410000
659,40.7764162,-73.9596418,2018,1200000
660,40.776439,-73.947009,2018,307135
661,40.776444399999995,-73.9580781,2017,1250000
662,40.776466,-73.94798,2017,675000
663,40.776532,-73.948971,2017,920000
664,40.7765576,-73.94789909999999,2017,677352
665,40.776573,-73.948234,2017,3387500
666,40.776574,-73.956411,2017,3325000
667,40.776577,-73.95942509999999,2017,849000
668,40.776582,-73.962343,2017,3800000
669,40.776602399999994,-73.95137975,2017,400000
670,40.7766242,-73.9611815,2017,420000
671,40.776629,-73.953914,2017,8738000
672,40.776629,-73.953914,2018,3237500
673,40.776632,-73.94501,2018,500000
674,40.776635399999996,-73.94817459999999,2017,3400000
675,40.77666655,-73.95634091,2017,1375000
676,40.77666729999999,-73.94392690000001,2017,3025000
677,40.7766769,-73.95226159999999,2017,2137000
678,40.776680999999996,-73.961403,2017,4790000
679,40.776740000000004,-73.961366,2017,1850000
680,40.776781400000004,-73.9445927,2017,461000
681,40.776784,-73.948711,2017,4539619
682,40.776784,-73.948711,2018,1880000
683,40.776824,-73.9519402,2017,1717000
684,40.776824,-73.9519402,2018,1807500
685,40.7768266,-73.95505440000001,2018,610000
686,40.776896,-73.952013,2017,2999000
687,40.7769133,-73.94490082,2017,330000
688,40.7769406,-73.95415009999999,2018,405000
689,40.776945,-73.947693,2017,1002500
690,40.776951000000004,-73.94524200000001,2017,1736000
691,40.776956799999994,-73.9591257,2017,412500
692,40.776963,-73.961269,2017,3853704
693,40.776972,-73.954278,2017,385000
694,40.7770395,-73.95438679,2017,405000
695,40.777066999999995,-73.954163,2017,395000
696,40.7770851,-73.9541834,2017,425000
697,40.777093,-73.956552,2018,934610
698,40.7771,-73.951751,2017,2375000
699,40.777101,-73.954243,2017,550000
700,40.777124,-73.94537340000001,2017,435000
701,40.777179,-73.962314,2017,650000
702,40.777194,-73.959848,2017,11425000
703,40.7772091,-73.9516646,2017,3500000
704,40.777213,-73.95647199999999,2017,429000
705,40.7772189,-73.9568142,2017,1522500
706,40.7772189,-73.9568142,2018,3300000
707,40.777221999999995,-73.958461,2017,4437000
708,40.7772381,-73.95891999999999,2017,1950000
709,40.7772381,-73.95891999999999,2018,1500000
710,40.77725770000001,-73.94672775,2017,330000
711,40.777295,-73.9547074,2017,5103000
712,40.777364,-73.94335500000001,2017,4771000
713,40.777364,-73.94335500000001,2018,1437000
714,40.777377,-73.956354,2017,1862500
715,40.7774193,-73.9442202,2017,4130000
716,40.7774427,-73.94991834,2017,6353000
717,40.777446000000005,-73.944477,2017,580000
718,40.77751025,-73.95744115,2018,560000
719,40.7775765,-73.9566975,2017,9368000
720,40.7775765,-73.9566975,2018,450000
721,40.7776476,-73.95800159999999,2017,2210000
722,40.777662,-73.959498,2017,4250000
723,40.77768295,-73.95381259999999,2017,4650000
724,40.77768705,-73.94458218,2017,3795000
725,40.777696,-73.946998,2018,810000
726,40.777712,-73.949842,2017,377000
727,40.777736,-73.94764,2017,938500
728,40.777767,-73.953855,2017,4650000
729,40.7777721,-73.9561648,2017,758000
730,40.777848,-73.958598,2017,4185000
731,40.7778496,-73.9553043,2017,12752500
732,40.777924799999994,-73.958323,2017,4284000
733,40.77797,-73.944299,2017,1015000
734,40.777974,-73.95383100000001,2017,3155000
735,40.777986,-73.956352,2017,1059999
736,40.7780439,-73.9611704,2017,2775000
737,40.77811733,-73.95420712,2017,5880000
738,40.7781265,-73.95797859999999,2017,3355000
739,40.77813,-73.95900999999999,2018,3282500
740,40.778138,-73.949969,2017,1860000
741,40.7782061,-73.9562192,2017,2062239
742,40.7782061,-73.9562192,2018,1615000
743,40.7782179,-73.9571291,2017,2180000
744,40.7782179,-73.9571291,2018,1145000
745,40.77825015,-73.96119974,2017,4145000
746,40.7782664,-73.94594740000001,2017,8348000
747,40.7782664,-73.94594740000001,2018,2560000
748,40.778275799999996,-73.9490193,2017,8474000
749,40.778275799999996,-73.9490193,2018,1300000
750,40.778434999999995,-73.956907,2017,5475000
751,40.7784651,-73.952522,2017,1764000
752,40.7785182,-73.9528103,2017,3007000
753,40.7785182,-73.9528103,2018,1496000
754,40.778532,-73.95081850000001,2017,4955000
755,40.77853765,-73.96184826,2017,2700000
756,40.7785428,-73.9516717,2017,1660000
757,40.778543,-73.951672,2017,7006000
758,40.7785762,-73.9524301,2017,619000
759,40.778587,-73.958077,2017,4700000
760,40.778614000000005,-73.955881,2017,6220000
761,40.7786406,-73.962272,2018,1600000
762,40.7786493,-73.9502641,2017,679000
763,40.778661,-73.957104,2017,1975000
764,40.778726,-73.957581,2017,186000
765,40.778806,-73.950288,2017,825000
766,40.778806,-73.950288,2018,699000
767,40.778847799999994,-73.94828290000001,2017,57625882
768,40.778847799999994,-73.94828290000001,2018,8050398
769,40.7788835,-73.9498305,2017,705000
770,40.7788835,-73.9498305,2018,1150000
771,40.778894,-73.951252,2017,755000
772,40.7789089,-73.9527667,2017,550000
773,40.778923999999996,-73.961973,2017,1300000
774,40.778926500000004,-73.95777199999999,2017,2250000
775,40.778950200000004,-73.9469577,2017,816000
776,40.778950200000004,-73.9469577,2018,880000
777,40.7789511,-73.9487257,2017,649000
778,40.7789511,-73.9487257,2018,1162500
779,40.778963,-73.9519,2017,450000
780,40.779014000000004,-73.95014,2017,605000
781,40.77903835,-73.95187455,2017,4477473
782,40.77903835,-73.95187455,2018,805000
783,40.779038799999995,-73.9519172,2017,1659500
784,40.77904,-73.952683,2017,674000
785,40.779053000000005,-73.949901,2017,650000
786,40.779074,-73.946917,2017,2260000
787,40.779075,-73.960375,2017,1660749
788,40.7790902,-73.9463148,2017,831000
789,40.77909915,-73.95005337,2017,835000
790,40.779101000000004,-73.961095,2017,8675000
791,40.779107200000006,-73.9483299,2017,163848964
792,40.779107200000006,-73.9483299,2018,7677353
793,40.779163,-73.95825400000001,2017,1125000
794,40.779208000000004,-73.947233,2017,6950000
795,40.77921375,-73.95226261,2017,1882500
796,40.779233000000005,-73.95538499999999,2017,2925000
797,40.779261600000005,-73.9495523,2017,336000
798,40.7793023,-73.9615353,2017,3009000
799,40.779303999999996,-73.978941,2017,950000
800,40.779357,-73.9595973,2017,2000000
801,40.779357,-73.959597,2017,2630000
802,40.779418,-73.954992,2017,3300000
803,40.779441999999996,-73.951163,2017,900000
804,40.77947,-73.94908442,2017,805000
805,40.7794706,-73.9567159,2017,3115000
806,40.7794706,-73.9567159,2018,840000
807,40.779517999999996,-73.960334,2017,1170000
808,40.779602600000004,-73.94940188,2017,587000
809,40.7796097,-73.96149140000001,2017,4205000
810,40.7796097,-73.96149140000001,2018,1600000
811,40.779613,-73.956234,2017,1200000
812,40.7796345,-73.95406740000001,2017,20335000
813,40.77965510000001,-73.9539686,2017,10100000
814,40.77965510000001,-73.9539686,2018,2139000
815,40.7796824,-73.96033409999998,2017,990000
816,40.77968535,-73.94861967,2017,4100000
817,40.779775,-73.95665799999999,2017,3955000
818,40.779799700000005,-73.9487257,2017,365000
819,40.779802000000004,-73.948114,2017,800000
820,40.779849,-73.957136,2017,6512000
821,40.779877,-73.958342,2017,10389000
822,40.7799,-73.957718,2018,2100000
823,40.7799054,-73.959078,2017,2510000
824,40.7799054,-73.959078,2018,4490000
825,40.77994,-73.95624000000001,2017,7095000
826,40.780033700000004,-73.9498278,2017,545000
827,40.780066,-73.957596,2017,575000
828,40.780105600000006,-73.9554588,2017,1135000
829,40.780105600000006,-73.9554588,2018,4300000
830,40.780120600000004,-73.9553186,2017,2800000
831,40.780121,-73.954719,2018,1045000
832,40.780165999999994,-73.9596143,2017,1650000
833,40.7801727,-73.9590434,2017,6750000
834,40.780217,-73.949626,2017,715000
835,40.7802499,-73.95805899999999,2018,2350000
836,40.78025,-73.947117,2017,1760000
837,40.78027120000001,-73.9567847,2017,7095000
838,40.780277000000005,-73.947284,2017,2218048
839,40.780322999999996,-73.953756,2017,1685000
840,40.7804112,-73.9561419,2017,2105000
841,40.7804112,-73.9561419,2018,685000
842,40.7804136,-73.94720252,2017,14358967
843,40.7804232,-73.95216190000001,2017,1820000
844,40.780429,-73.960171,2017,3300000
845,40.780472100000004,-73.9514203,2017,330000
846,40.780488299999995,-73.95234,2017,5743500
847,40.780516,-73.9514109,2017,305000
848,40.78053,-73.9575194,2017,3162184
849,40.7806,-73.95053100000001,2017,672000
850,40.780606,-73.951973,2017,408000
851,40.780639,-73.960149,2017,1028970
852,40.780639,-73.960149,2018,710000
853,40.78065205,-73.95182669,2017,679550
854,40.780665,-73.955854,2017,12712500
855,40.780665,-73.955854,2018,1100000
856,40.780713399999996,-73.9518942,2017,1015000
857,40.780713399999996,-73.9518942,2018,337500
858,40.7807327,-73.9571079,2017,5645000
859,40.7807557,-73.95430999999999,2017,3650000
860,40.780759100000004,-73.9579098,2017,765000
861,40.780759100000004,-73.9579098,2018,520000
862,40.780767,-73.954316,2017,8595000
863,40.780892,-73.958492,2017,4800000
864,40.780908000000004,-73.95631999999999,2017,5585000
865,40.780908000000004,-73.95631999999999,2018,2035000
866,40.7809293,-73.95152647,2017,1168000
867,40.7809442,-73.9516187,2017,515000
868,40.780989,-73.95158,2017,19885055
869,40.780989,-73.95158,2018,2926462
870,40.781007,-73.946774,2017,675000
871,40.781095,-73.958964,2017,4149000
872,40.7811466,-73.94734809999999,2017,422000
873,40.7811626,-73.9518647,2017,4555000
874,40.7811626,-73.9518647,2018,1988000
875,40.7811655,-73.9472103,2017,720000
876,40.7811809,-73.954939,2017,580000
877,40.7811822,-73.95619479999999,2017,3650000
878,40.7812136,-73.9570373,2017,3245000
879,40.7812136,-73.9570373,2018,2300000
880,40.7812525,-73.95516063,2018,2550000
881,40.781257000000004,-73.95924140000001,2017,1385000
882,40.781296000000005,-73.957492,2017,3655000
883,40.7813093,-73.94650820000001,2017,5673500
884,40.7813394,-73.9572439,2017,1875000
885,40.78136920000001,-73.95107809999999,2017,2416114
886,40.78136920000001,-73.95107809999999,2018,1350000
887,40.78139,-73.956627,2017,4860000
888,40.78139,-73.956627,2018,2985000
889,40.78146015,-73.95792169,2017,210000
890,40.78148702,-73.94825722,2017,330000
891,40.781506799999995,-73.9580062,2017,2136000
892,40.781537,-73.95280699999999,2017,830000
893,40.7815656,-73.9463135,2017,1265000
894,40.781566,-73.946314,2017,8933000
895,40.7816977,-73.9466133,2017,1230000
896,40.781706,-73.958985,2017,525000
897,40.781718,-73.952799,2017,1285000
898,40.7817638,-73.958585,2017,2720000
899,40.781806,-73.953723,2017,3512000
900,40.781806,-73.953723,2018,1800000
901,40.781833,-73.955689,2017,1000000
902,40.781864,-73.958842,2017,5749150
903,40.781864,-73.958842,2018,888800
904,40.7818836,-73.9576802,2017,9684000
905,40.781923,-73.957551,2017,2665000
906,40.7819235,-73.9483354,2017,1158000
907,40.7819235,-73.9483354,2018,810000
908,40.7819416,-73.9506314,2017,3020000
909,40.7819416,-73.9506314,2018,1765000
910,40.78194295,-73.94832134,2017,3712000
911,40.78194295,-73.94832134,2018,565000
912,40.781956,-73.95620600000001,2017,9000000
913,40.781956,-73.95620600000001,2018,4495000
914,40.7819597,-73.9529275,2017,799000
915,40.7819881,-73.95841490000001,2017,4000000
916,40.7820344,-73.95535500000001,2018,947000
917,40.782076700000005,-73.9541161,2017,1715000
918,40.782084999999995,-73.95405600000001,2017,1463000
919,40.782084999999995,-73.95405600000001,2018,715000
920,40.7821142,-73.9544199,2017,4160000
921,40.7821142,-73.9544199,2018,2037500
922,40.78217695,-73.95846331,2017,400000
923,40.782211,-73.946561,2017,1095000
924,40.78222720000001,-73.9575194,2017,7842000
925,40.7822552,-73.95283559999999,2017,2709000
926,40.782272,-73.952529,2017,758986
927,40.782298100000006,-73.9568829,2017,11195000
928,40.782318200000006,-73.95100670000001,2017,3175000
929,40.782318200000006,-73.95100670000001,2018,830000
930,40.782357,-73.958586,2017,7761812
931,40.782361,-73.95273900000001,2017,485000
932,40.782365999999996,-73.951124,2017,1750000
933,40.7823797,-73.95801386,2017,6250000
934,40.782418,-73.955964,2017,3800000
935,40.782418,-73.955964,2018,2398000
936,40.782443,-73.954386,2017,2960000
937,40.782452,-73.95524499999999,2018,3240000
938,40.78253529999999,-73.9487536,2017,5248200
939,40.7826915,-73.9538688,2017,650000
940,40.78270175,-73.95194711,2017,610000
941,40.782756899999995,-73.9485838,2017,1700000
942,40.782799,-73.95185500000001,2017,1491407
943,40.782825,-73.94866800000001,2017,9813000
944,40.782831200000004,-73.95593520000001,2018,801154
945,40.782869,-73.957095,2017,5145000
946,40.782893,-73.954924,2017,4575000
947,40.783002,-73.955711,2017,200000
948,40.783021000000005,-73.957707,2017,2550000
949,40.783027000000004,-73.954328,2017,2110000
950,40.7830459,-73.95568270000001,2017,2626000
951,40.78310379999999,-73.9571641,2017,12025000
952,40.7831046,-73.9546035,2017,2300000
953,40.783312,-73.956441,2017,1191500
954,40.783312,-73.956441,2018,1900000
955,40.783334,-73.95541999999999,2017,3650000
956,40.7833465,-73.94925409999999,2017,9500000
957,40.7833465,-73.94925409999999,2018,1300000
958,40.783435,-73.957249,2017,2715000
959,40.783605,-73.951296,2017,1349900
960,40.783605,-73.949874,2017,12169860
961,40.783640000000005,-73.95194000000001,2017,4400000
962,40.783662400000004,-73.95715820000001,2017,2595000
963,40.783666600000004,-73.95225009999999,2017,525000
964,40.783666600000004,-73.95225009999999,2018,1215000
965,40.783682,-73.954338,2017,3200000
966,40.7836825,-73.95324797,2017,4150000
967,40.783759499999995,-73.9486339,2018,385000
968,40.783765,-73.951675,2017,1050000
969,40.783808,-73.94838100000001,2017,3025000
970,40.783823999999996,-73.9515269,2017,505000
971,40.783882,-73.95481,2017,6072500
972,40.7839404,-73.9526051,2017,2393550
973,40.783965,-73.952146,2017,2000000
974,40.7840222,-73.95102179999999,2017,1324000
975,40.784046999999994,-73.948985,2018,1735000
976,40.784084,-73.954051,2017,4750000
977,40.7840954,-73.94938764,2017,2727500
978,40.784125,-73.953102,2017,4450000
979,40.784156,-73.951171,2017,777500
980,40.7842192,-73.951458,2017,750000
981,40.784221,-73.956633,2017,9565000
982,40.7842443,-73.95258309999998,2017,3169000
983,40.7842443,-73.95258309999998,2018,780000
984,40.784259000000006,-73.95285600000001,2017,1309169
985,40.784372,-73.95185,2017,3545000
986,40.7846599,-73.9544199,2017,3290750
987,40.784683,-73.952426,2017,5353000
988,40.7847265,-73.9534342,2017,7400000
989,40.7847265,-73.9534342,2018,4825000
990,40.784732899999995,-73.9547298,2017,715000
991,40.7848245,-73.95197950000001,2017,3450000
992,40.784839,-73.954737,2017,885000
993,40.785036,-73.94838100000001,2017,10933500
994,40.785036,-73.94838100000001,2018,820000
995,40.785088,-73.956724,2018,1995000
996,40.7851535,-73.9538734,2017,2680000
997,40.7851736,-73.9527438,2017,6325000
998,40.7851736,-73.9527438,2018,1649000
999,40.785188299999994,-73.947968,2017,3340000
1000,40.78522,-73.95175400000001,2017,410000
1001,40.78523315,-73.95495926,2017,895000
1002,40.785309000000005,-73.95585799999999,2017,2900000
1003,40.7854218,-73.9544887,2017,2604500
1004,40.785515000000004,-73.954441,2017,545000
1005,40.7856205,-73.9546485,2017,15603600
1006,40.7856205,-73.9546485,2018,950000
1007,40.7857969,-73.955499,2017,499990
1008,40.78601665,-73.94964915,2017,185000
1009,40.78605235,-73.94973440000001,2017,518000
1010,40.786084,-73.949598,2017,200000
1011,40.786120000000004,-73.94968399999999,2017,218000
1012,40.786184000000006,-73.9524625,2017,5910000
1013,40.786419,-73.952952,2017,1999000
1014,40.78671,-73.953342,2017,8870000
1015,40.78671,-73.953342,2018,999000
1016,40.78672825,-73.95136039,2017,1750000
1017,40.7867711,-73.9542132,2017,1820000
1018,40.78679505,-73.95568674,2017,499000
1019,40.786843,-73.953659,2017,3500000
1020,40.787,-73.95311109999999,2017,7200000
1021,40.787,-73.95311109999999,2018,2975000
1022,40.787251899999994,-73.9546584,2017,3580000
1023,40.787287,-73.953898,2017,2650000
1024,40.787287,-73.953898,2018,1550000
1025,40.787357,-73.954875,2017,1750000
1026,40.7874325,-73.95114152,2017,815000
1027,40.787668,-73.954806,2017,2890000
1028,40.787668,-73.954806,2018,1100000
1029,40.787929,-73.9552666,2017,2474347
1030,40.78801235,-73.95445716,2017,3909498
1031,40.78801235,-73.95445716,2018,1407000
1032,40.78821,-73.94736,2017,2355512
1033,40.788449,-73.947436,2017,5182163
1034,40.788781799999995,-73.94104886,2017,750000
1035,40.788813,-73.949717,2017,3826858
1036,40.788962,-73.948128,2017,3730232
1037,40.788984,-73.950121,2017,125500
1038,40.789017,-73.950201,2017,440000
1039,40.789192,-73.94833100000001,2017,638000
1040,40.7892204,-73.9545888,2017,1601170
1041,40.78926485,-73.94951732,2017,3900000
1042,40.789507,-73.949426,2017,1100000
1043,40.789541,-73.94728329,2017,590000
1044,40.789608,-73.942401,2017,484463
1045,40.789618,-73.941888,2017,405528
1046,40.789749,-73.942196,2017,1065000
1047,40.789846000000004,-73.948266,2017,412000
1048,40.789846000000004,-73.948266,2018,165000
1049,40.790594,-73.947215,2017,4141405
1050,40.7907,-73.946395,2017,523000
1051,40.791290000000004,-73.945861,2017,2150000
1052,40.791884,-73.943517,2017,5900000
1053,40.791981,-73.939401,2017,2131000
1054,40.792082,-73.945493,2017,2245945
1055,40.792112,-73.940554,2017,565000
1056,40.79214867,-73.94030114,2017,690000
1057,40.79214867,-73.94030114,2018,575000
1058,40.79227492,-73.94015429,2017,863000
1059,40.79227492,-73.94015429,2018,623500
1060,40.792628,-73.939867,2017,2862000
1061,40.792628,-73.939867,2018,767500
1062,40.792747,-73.945103,2017,2550000
1063,40.793365,-73.940663,2018,330000
1064,40.793369,-73.941323,2017,2500000
1065,40.79369225,-73.93818062,2017,4200000
1066,40.79373302,-73.94405606,2017,2470000
1067,40.7938255,-73.9386489,2017,870000
1068,40.793892,-73.938602,2017,610000
1069,40.794385,-73.941193,2017,645000
1070,40.794705,-73.943607,2017,1240000
1071,40.794705,-73.943607,2018,1170000
1072,40.7948681,-73.93527787,2017,3700000
1073,40.794878999999995,-73.942914,2017,1469500
1074,40.795065,-73.935774,2017,1855600
1075,40.795072999999995,-73.950312,2017,710000
1076,40.795484,-73.933755,2017,3376775
1077,40.7954968,-73.9360038,2017,1800000
1078,40.7955079,-73.9483077,2017,630000
1079,40.79556475,-73.93486216,2017,1525000
1080,40.795702,-73.936532,2017,800000
1081,40.795765,-73.934428,2017,1533000
1082,40.795804,-73.946495,2017,672394
1083,40.796106,-73.93125699999999,2017,1825000
1084,40.796593,-73.936389,2017,375000
1085,40.797011,-73.939607,2017,1275000
1086,40.797346000000005,-73.962135,2017,1741816
1087,40.797846,-73.932152,2017,424797
1088,40.797956,-73.941824,2017,1319700
1089,40.798774,-73.935691,2017,1825000
1090,40.801553000000006,-73.943517,2017,635000
1091,40.802687,-73.935765,2017,497900
1092,40.805634999999995,-73.942178,2017,1100000
1093,42.7976632,-73.9527343,2017,14041000
1094,42.79822876,-73.95045653,2017,5460000
1095,42.79822876,-73.95045653,2018,1850000
1096,42.79826529,-73.95033071,2017,2573000
1097,42.79826529,-73.95033071,2018,675000
1098,42.8002283,-73.9523152,2017,9292000
1099,42.802027200000005,-73.9503835,2017,445000
1100,42.8021386,-73.95284609999999,2017,1640000
