"Filing.Year","index","LATITUDE","LONGITUDE"
2000,50,40.787661,-73.955207
2000,200,40.787726,-73.953787
2000,550,40.787735,-73.955333
2000,100,40.787735,-73.943568
2000,33.3333333333333,40.787754,-73.955384
2000,100,40.787807,-73.943694
2000,300,40.787833,-73.953484
2000,50,40.787854,-73.94446
2000,50,40.787881,-73.943925
2000,400,40.787889,-73.955329
2000,200,40.787902,-73.947789
2000,66.6666666666667,40.787906,-73.94442
2000,100,40.787915,-73.947352
2000,20,40.787949,-73.949429
2000,40,40.787955,-73.9494
2000,100,40.787961,-73.94438
2000,100,40.788018,-73.949353
2000,200,40.788048,-73.944279
2000,100,40.788223,-73.948594
2000,400,40.788243,-73.938898
2000,100,40.788313,-73.953379
2000,100,40.78833,-73.954661
2000,100,40.788357,-73.952816
2000,100,40.788394,-73.943177
2000,100,40.788431,-73.952992
2000,100,40.78844,-73.943253
2000,100,40.78852,-73.948984
2000,100,40.788535,-73.945434
2000,100,40.788542,-73.943488
2000,50,40.788573,-73.939638
2000,400,40.788575,-73.948944
2000,100,40.788619,-73.955246
2000,100,40.788651,-73.947669
2000,50,40.788758,-73.953032
2000,33.3333333333333,40.788809,-73.949937
2000,100,40.788841,-73.942299
2000,900,40.788952,-73.944538
2000,50,40.788954,-73.950284
2000,400,40.788989,-73.954549
2000,500,40.788997,-73.942628
2000,250,40.789018,-73.940522
2000,100,40.789025,-73.94274
2000,100,40.789052,-73.942808
2000,300,40.789069,-73.942841
2000,100,40.789071,-73.954516
2000,50,40.789109,-73.952577
2000,233.333333333333,40.789156,-73.954433
2000,100,40.789264,-73.948463
2000,300,40.789295,-73.939262
2000,100,40.789299,-73.947232
2000,33.3333333333333,40.789315,-73.947272
2000,100,40.789428,-73.947531
2000,200,40.789437,-73.949529
2000,100,40.789446,-73.946239
2000,100,40.789483,-73.948304
2000,20,40.789516,-73.947773
2000,100,40.78959,-73.94318
2000,100,40.789599,-73.943198
2000,100,40.789669,-73.946076
2000,400,40.789692,-73.942342
2000,100,40.789715,-73.94604
2000,100,40.789757,-73.945986
2000,125,40.789958,-73.94877
2000,66.6666666666667,40.789971,-73.954245
2000,133.333333333333,40.790068,-73.949069
2000,100,40.790073,-73.94708
2000,500,40.790085,-73.949113
2000,300,40.790166,-73.9541
2000,125,40.790175,-73.942775
2000,100,40.790178,-73.949293
2000,25,40.790185,-73.94735
2000,100,40.790216,-73.947744
2000,100,40.790237,-73.95198
2000,50,40.790293,-73.942692
2000,100,40.790405,-73.947607
2000,60,40.790413,-73.947628
2000,50,40.790423,-73.944028
2000,150,40.790445,-73.946057
2000,100,40.790445,-73.945483
2000,100,40.790454,-73.947574
2000,300,40.790543,-73.944356
2000,53.8461538461538,40.790559,-73.953814
2000,200,40.790598,-73.944443
2000,100,40.790603,-73.94839
2000,66.6666666666667,40.790605,-73.946469
2000,100,40.790612,-73.939333
2000,50,40.790663,-73.947444
2000,133.333333333333,40.790719,-73.944732
2000,100,40.790784,-73.942334
2000,100,40.791018,-73.943388
2000,100,40.791148,-73.951315
2000,100,40.791173,-73.945804
2000,20,40.791179,-73.947776
2000,20,40.791181,-73.944948
2000,33.3333333333333,40.791206,-73.945883
2000,133.333333333333,40.791233,-73.945995
2000,100,40.791238,-73.943908
2000,100,40.791381,-73.938769
2000,50,40.791461,-73.940426
2000,100,40.791584,-73.950997
2000,100,40.791593,-73.941744
2000,100,40.791658,-73.938591
2000,100,40.791797,-73.948703
2000,50,40.79181,-73.9529
2000,50,40.791949,-73.945554
2000,14.2857142857143,40.791957,-73.938349
2000,100,40.791999,-73.945717
2000,100,40.791999,-73.945673
2000,50,40.792051,-73.945792
2000,50,40.792068,-73.945832
2000,300,40.792101,-73.952174
2000,100,40.792125,-73.940036
2000,100,40.79217,-73.948161
2000,200,40.792241,-73.952289
2000,50,40.792277,-73.936532
2000,100,40.792306,-73.94048
2000,50,40.792337,-73.940501
2000,33.3333333333333,40.79235,-73.946215
2000,100,40.792449,-73.946117
2000,100,40.792513,-73.946933
2000,200,40.792536,-73.950992
2000,100,40.792536,-73.943957
2000,100,40.79255,-73.950292
2000,50,40.792606,-73.946001
2000,100,40.792637,-73.943907
2000,200,40.792684,-73.950194
2000,200,40.792726,-73.945301
2000,600,40.792741,-73.947428
2000,100,40.792745,-73.945391
2000,100,40.792773,-73.939602
2000,400,40.792888,-73.951826
2000,100,40.792946,-73.94001
2000,100,40.793024,-73.943625
2000,200,40.79307,-73.942303
2000,20,40.793072,-73.951992
2000,20,40.793173,-73.938558
2000,100,40.793195,-73.945571
2000,66.6666666666667,40.793293,-73.942787
2000,100,40.793381,-73.937337
2000,100,40.793396,-73.940425
2000,20,40.793429,-73.951201
2000,100,40.793514,-73.939363
2000,200,40.793706,-73.951519
2000,200,40.793763,-73.945181
2000,100,40.793856,-73.934028
2000,33.3333333333333,40.793905,-73.942244
2000,50,40.794051,-73.949193
2000,100,40.794348,-73.939373
2000,100,40.794387,-73.94682
2000,100,40.794481,-73.942565
2000,33.3333333333333,40.794542,-73.942518
2000,100,40.794548,-73.944609
2000,50,40.794607,-73.932077
2000,400,40.794776,-73.944418
2000,300,40.794925,-73.934952
2000,100,40.794938,-73.935027
2000,50,40.794976,-73.932954
2000,50,40.79498,-73.940878
2000,100,40.794985,-73.946371
2000,300,40.794998,-73.933052
2000,25,40.795023,-73.944237
2000,100,40.795048,-73.944974
2000,66.6666666666667,40.79505,-73.95055
2000,400,40.795057,-73.942117
2000,25,40.795061,-73.943041
2000,100,40.79507,-73.945031
2000,100,40.795178,-73.935999
2000,100,40.795209,-73.943435
2000,400,40.795228,-73.948332
2000,100,40.795237,-73.950409
2000,100,40.7953,-73.950362
2000,100,40.79534,-73.941741
2000,140,40.795418,-73.933998
2000,200,40.795423,-73.9329
2000,100,40.795493,-73.940177
2000,33.3333333333333,40.795519,-73.932188
2000,133.333333333333,40.795536,-73.934323
2000,40,40.795538,-73.932188
2000,33.3333333333333,40.79563,-73.934543
2000,100,40.795686,-73.947996
2000,100,40.795791,-73.943702
2000,100,40.795793,-73.937049
2000,100,40.795797,-73.943673
2000,25,40.79586,-73.944933
2000,100,40.795884,-73.943608
2000,100,40.795965,-73.945226
2000,150,40.795972,-73.949859
2000,100,40.795975,-73.943546
2000,50,40.795984,-73.935337
2000,400,40.796002,-73.947768
2000,50,40.796064,-73.931534
2000,42.8571428571429,40.796103,-73.931581
2000,200,40.796128,-73.947681
2000,100,40.796181,-73.933701
2000,25,40.796304,-73.949614
2000,50,40.796382,-73.935145
2000,1100,40.79643,-73.947432
2000,100,40.796443,-73.936427
2000,100,40.796459,-73.935066
2000,100,40.796464,-73.934376
2000,100,40.796501,-73.936604
2000,100,40.796501,-73.932111
2000,100,40.796571,-73.938887
2000,50,40.796594,-73.930836
2000,100,40.796608,-73.947302
2000,50,40.796619,-73.93089
2000,150,40.796628,-73.93806
2000,25,40.796669,-73.937005
2000,100,40.796843,-73.939518
2000,100,40.796855,-73.931454
2000,100,40.796894,-73.931822
2000,100,40.796958,-73.933595
2000,100,40.797058,-73.946973
2000,100,40.797079,-73.933884
2000,100,40.797152,-73.949013
2000,100,40.797164,-73.934574
2000,50,40.797197,-73.940349
2000,100,40.797309,-73.948901
2000,100,40.797408,-73.934393
2000,100,40.797418,-73.932793
2000,66.6666666666667,40.797431,-73.931431
2000,50,40.797447,-73.94037
2000,100,40.79746,-73.93289
2000,100,40.797489,-73.936856
2000,100,40.79757,-73.939102
2000,100,40.797654,-73.941418
2000,100,40.797704,-73.933425
2000,183.333333333333,40.797706,-73.948608
2000,100,40.797784,-73.939658
2000,100,40.79784,-73.940088
2000,100,40.797997,-73.937061
2000,100,40.798118,-73.942006
2000,50,40.798164,-73.936462
2000,150,40.798186,-73.941955
2000,100,40.798193,-73.938473
2000,100,40.798224,-73.939806
2000,50,40.798255,-73.941905
2000,40,40.798274,-73.940774
2000,100,40.798344,-73.938827
2000,16.6666666666667,40.798371,-73.932987
2000,16.6666666666667,40.798378,-73.941067
2000,100,40.79838,-73.946011
2000,300,40.79838,-73.933659
2000,100,40.798427,-73.935179
2000,33.3333333333333,40.798444,-73.941175
2000,100,40.798476,-73.935255
2000,50,40.798496,-73.94595
2000,12.5,40.798528,-73.939607
2000,100,40.798779,-73.935966
2000,50,40.798789,-73.944136
2000,100,40.798819,-73.939957
2000,100,40.798884,-73.933319
2000,100,40.798958,-73.943479
2000,100,40.798967,-73.943497
2000,100,40.798997,-73.938465
2000,33.3333333333333,40.799037,-73.941304
2000,100,40.799038,-73.938563
2000,100,40.799055,-73.939213
2000,71.4285714285714,40.799082,-73.942684
2000,200,40.799091,-73.934594
2000,80,40.799126,-73.942832
2000,66.6666666666667,40.799346,-73.938971
2000,100,40.799414,-73.93745
2000,100,40.799422,-73.937512
2000,100,40.799475,-73.938877
2000,100,40.799532,-73.937768
2000,100,40.799587,-73.943919
2000,350,40.799656,-73.944034
2000,100,40.799661,-73.944096
2000,33.3333333333333,40.799663,-73.942004
2000,100,40.799722,-73.94424
2000,100,40.799822,-73.935691
2000,400,40.800055,-73.940585
2000,100,40.800174,-73.93837
2000,100,40.800233,-73.935333
2000,100,40.800284,-73.937579
2000,400,40.800294,-73.941506
2000,100,40.800318,-73.935275
2000,66.6666666666667,40.800371,-73.946663
2000,50,40.800404,-73.932205
2000,100,40.800427,-73.943821
2000,100,40.800431,-73.946616
2000,100,40.800554,-73.944449
2000,100,40.800644,-73.938059
2000,50,40.800678,-73.935011
2000,100,40.80073,-73.940093
2000,62.5,40.80075,-73.936741
2000,200,40.800762,-73.944297
2000,200,40.800795,-73.944272
2000,200,40.800828,-73.944246
2000,200,40.800864,-73.944221
2000,200,40.800897,-73.944196
2000,200,40.800916,-73.944933
2000,200,40.800932,-73.944171
2000,200,40.800941,-73.944987
2000,200,40.800963,-73.945041
2000,200,40.800965,-73.944149
2000,200,40.800988,-73.945099
2000,200,40.800998,-73.944124
2000,200,40.80101,-73.945153
2000,200,40.801034,-73.945207
2000,200,40.801034,-73.944098
2000,200,40.801056,-73.945265
2000,200,40.801067,-73.944073
2000,200,40.801081,-73.945319
2000,200,40.801103,-73.945373
2000,200,40.801246,-73.945716
2000,300,40.801426,-73.937466
2000,100,40.80143,-73.936448
2000,200,40.801433,-73.945889
2000,200,40.801487,-73.94585
2000,200,40.801542,-73.94581
2000,50,40.801565,-73.936769
2000,200,40.801597,-73.94577
2000,300,40.801616,-73.934349
2000,100,40.80162,-73.936895
2000,200,40.801624,-73.944708
2000,50,40.801624,-73.938803
2000,200,40.801649,-73.94477
2000,200,40.801652,-73.94573
2000,200,40.801676,-73.944835
2000,200,40.801704,-73.944896
2000,200,40.801707,-73.945691
2000,200,40.801729,-73.944957
2000,200,40.801756,-73.945022
2000,150,40.801762,-73.945651
2000,200,40.801781,-73.945084
2000,200,40.801808,-73.945149
2000,200,40.801817,-73.945607
2000,200,40.801836,-73.94521
2000,200,40.80186,-73.945271
2000,100,40.80211,-73.945394
2000,100,40.802127,-73.936108
2000,100,40.802221,-73.936331
2000,100,40.802236,-73.938968
2000,100,40.802249,-73.936888
2000,100,40.802496,-73.93671
2000,500,40.802673,-73.935497
2000,200,40.802802,-73.939701
2000,100,40.802839,-73.936457
2000,100,40.802868,-73.939813
2000,50,40.802974,-73.938433
2000,100,40.803083,-73.9323
2000,50,40.803286,-73.942489
2000,50,40.8034,-73.939173
2000,100,40.803455,-73.935261
2000,100,40.803483,-73.935283
2000,100,40.803583,-73.942272
2000,200,40.803973,-73.938584
2000,100,40.804014,-73.938681
2000,100,40.804041,-73.937677
2000,500,40.804088,-73.936713
2000,300,40.804134,-73.936828
2000,500,40.804151,-73.936864
2000,600,40.804167,-73.936904
2000,500,40.804184,-73.936944
2000,500,40.8042,-73.936983
2000,500,40.804217,-73.937019
2000,100,40.804566,-73.93785
2000,100,40.804665,-73.938132
2000,100,40.804746,-73.936199
2000,100,40.804794,-73.938395
2000,400,40.804877,-73.940692
2000,66.6666666666667,40.805157,-73.934736
2000,100,40.805224,-73.941512
2000,100,40.805268,-73.941613
2000,250,40.805364,-73.941844
2000,100,40.805365,-73.939742
2000,33.3333333333333,40.805396,-73.940894
2000,100,40.805445,-73.933973
2000,100,40.805459,-73.939969
2000,50,40.805469,-73.93795
2000,100,40.805506,-73.940117
2000,100,40.805508,-73.940081
2000,100,40.805588,-73.940312
2000,100,40.805651,-73.940421
2000,100,40.80582,-73.938463
2000,100,40.805934,-73.941096
2000,100,40.806003,-73.941258
2000,100,40.806025,-73.941313
2000,200,40.806028,-73.942534
2000,100,40.806083,-73.942519
2000,100,40.806094,-73.941475
2000,400,40.806129,-73.940348
2000,100,40.806131,-73.939525
2000,100,40.806149,-73.941648
2000,100,40.806164,-73.9396
2000,100,40.806181,-73.939636
2000,100,40.806393,-73.935959
2000,66.6666666666667,40.806617,-73.940019
2000,100,40.806676,-73.936941
2000,200,40.806769,-73.937125
2000,50,40.806791,-73.941081
2000,100,40.806837,-73.939856
2000,100,40.806846,-73.941167
2000,100,40.806862,-73.94125
2000,100,40.806991,-73.941854
2000,100,40.807113,-73.937522
2000,40,40.807262,-73.940221
2000,100,40.807296,-73.942236
2000,75,40.807311,-73.938411
2000,200,40.807383,-73.939433
2000,100,40.807387,-73.936695
2000,100,40.807405,-73.94056
2000,50,40.807421,-73.938667
2000,50,40.807422,-73.941517
2000,100,40.807856,-73.941199
2000,100,40.807973,-73.939978
2000,100,40.808024,-73.938165
2000,100,40.808033,-73.938233
2000,100,40.808096,-73.938331
2000,100,40.808108,-73.940343
2000,33.3333333333333,40.808127,-73.941
2000,100,40.808182,-73.940473
2000,100,40.808417,-73.938706
2000,66.6666666666667,40.808654,-73.939703
2000,100,40.808667,-73.939692
2000,100,40.808753,-73.939891
2000,100,40.80878,-73.939959
2000,100,40.809485,-73.940006
2000,700,NA,NA
2001,100,40.760055,-73.958691
2001,300,40.760097,-73.958687
2001,200,40.760459,-73.958196
2001,16.6666666666667,40.760481,-73.958246
2001,266.666666666667,40.760561,-73.960336
2001,100,40.760589,-73.960401
2001,75,40.760854,-73.958141
2001,500,40.760933,-73.957748
2001,50,40.760948,-73.960989
2001,66.6666666666667,40.761003,-73.960971
2001,12.5,40.761151,-73.960863
2001,50,40.761196,-73.963765
2001,50,40.761226,-73.96191
2001,100,40.761247,-73.960791
2001,250,40.761306,-73.962137
2001,100,40.761325,-73.963805
2001,50,40.761353,-73.957758
2001,100,40.761362,-73.95778
2001,600,40.761499,-73.95869
2001,100,40.761524,-73.957632
2001,100,40.761549,-73.958812
2001,200,40.761582,-73.960538
2001,600,40.761601,-73.958935
2001,133.333333333333,40.76165,-73.957534
2001,100,40.761762,-73.963483
2001,100,40.761769,-73.961249
2001,100,40.761816,-73.961361
2001,100,40.76183,-73.96139
2001,100,40.761865,-73.961473
2001,200,40.761909,-73.961621
2001,600,40.761914,-73.960267
2001,500,40.761921,-73.957332
2001,50,40.76198,-73.959855
2001,41.6666666666667,40.762001,-73.957274
2001,100,40.762241,-73.960057
2001,200,40.762269,-73.963144
2001,900,40.76227,-73.96605
2001,400,40.762277,-73.962451
2001,200,40.762278,-73.966071
2001,350,40.762323,-73.958725
2001,100,40.762332,-73.963097
2001,25,40.762373,-73.962725
2001,100,40.762385,-73.964699
2001,100,40.762385,-73.964656
2001,100,40.76242,-73.962833
2001,100,40.762488,-73.961064
2001,14.2857142857143,40.762533,-73.96505
2001,40,40.762587,-73.95979
2001,80,40.762588,-73.965179
2001,150,40.762657,-73.965338
2001,63.6363636363636,40.76289,-73.956628
2001,200,40.762904,-73.965612
2001,20,40.762971,-73.959541
2001,100,40.762972,-73.964147
2001,50,40.762986,-73.964176
2001,100,40.763,-73.964168
2001,400,40.763059,-73.962367
2001,100,40.763059,-73.959479
2001,400,40.763066,-73.964371
2001,50,40.763089,-73.959429
2001,33.3333333333333,40.763102,-73.959447
2001,400,40.763132,-73.967515
2001,100,40.763134,-73.964486
2001,350,40.763176,-73.966526
2001,120,40.763179,-73.96658
2001,100,40.763228,-73.964753
2001,200,40.763234,-73.959349
2001,160,40.763239,-73.966681
2001,50,40.763256,-73.966717
2001,100,40.763267,-73.966789
2001,200,40.763272,-73.958995
2001,200,40.763285,-73.962403
2001,100,40.763292,-73.961035
2001,200,40.763296,-73.964869
2001,100,40.763408,-73.961262
2001,100,40.76353,-73.965154
2001,50,40.76357,-73.963623
2001,100,40.763571,-73.957804
2001,200,40.763625,-73.96371
2001,100,40.763626,-73.957934
2001,100,40.763647,-73.962139
2001,100,40.763668,-73.967125
2001,300,40.76369,-73.969244
2001,150,40.763698,-73.967774
2001,12.5,40.76372,-73.969197
2001,300,40.763736,-73.95815
2001,300,40.76376,-73.964031
2001,100,40.763774,-73.964103
2001,100,40.76378,-73.968009
2001,200,40.763781,-73.960244
2001,225,40.763822,-73.96811
2001,300,40.76384,-73.964266
2001,60,40.763843,-73.95845
2001,300,40.763863,-73.968164
2001,28.5714285714286,40.763893,-73.969074
2001,50,40.763893,-73.960471
2001,20,40.763895,-73.964352
2001,100,40.763923,-73.960536
2001,200,40.763937,-73.960616
2001,100,40.763937,-73.960573
2001,200,40.763961,-73.966908
2001,100,40.763981,-73.960674
2001,75,40.764124,-73.961013
2001,450,40.764149,-73.955251
2001,16.6666666666667,40.764155,-73.964699
2001,100,40.764179,-73.96119
2001,1200,40.764183,-73.95728
2001,100,40.764193,-73.970644
2001,1500,40.764199,-73.955695
2001,80,40.764205,-73.966756
2001,300,40.764209,-73.961258
2001,14.2857142857143,40.764263,-73.957515
2001,266.666666666667,40.764275,-73.961684
2001,400,40.764308,-73.968796
2001,100,40.764316,-73.968767
2001,500,40.764317,-73.963457
2001,1033.33333333333,40.76432,-73.957598
2001,100,40.764351,-73.966648
2001,400,40.764359,-73.957695
2001,300,40.76436,-73.970864
2001,250,40.764373,-73.967424
2001,66.6666666666667,40.764394,-73.965579
2001,100,40.764482,-73.964456
2001,25,40.764489,-73.959987
2001,3200,40.764506,-73.970756
2001,200,40.764532,-73.965908
2001,200,40.764534,-73.963969
2001,300,40.764543,-73.968124
2001,300,40.764546,-73.960078
2001,200,40.764592,-73.966052
2001,66.6666666666667,40.764613,-73.97024
2001,300,40.764618,-73.960247
2001,300,40.764632,-73.960327
2001,100,40.764662,-73.960395
2001,50,40.764673,-73.97012
2001,700,40.764684,-73.970149
2001,100,40.764698,-73.970182
2001,100,40.764703,-73.960449
2001,150,40.764714,-73.970175
2001,200,40.764792,-73.956828
2001,150,40.764796,-73.970131
2001,100,40.764817,-73.958168
2001,50,40.764846,-73.960789
2001,50,40.764854,-73.968853
2001,350,40.76488,-73.964785
2001,100,40.764907,-73.964814
2001,33.3333333333333,40.764921,-73.964882
2001,33.3333333333333,40.764943,-73.957139
2001,100,40.764949,-73.9669
2001,100,40.764968,-73.964951
2001,50,40.764974,-73.968283
2001,66.6666666666667,40.764974,-73.966911
2001,275,40.765008,-73.955078
2001,12.5,40.765028,-73.963193
2001,100,40.765036,-73.964052
2001,250,40.765051,-73.968254
2001,100,40.765054,-73.967146
2001,100,40.765108,-73.957525
2001,100,40.765159,-73.970279
2001,157.142857142857,40.765162,-73.963514
2001,100,40.765166,-73.965471
2001,100,40.765188,-73.965517
2001,50,40.765206,-73.972315
2001,100,40.765207,-73.967463
2001,280,40.765211,-73.953886
2001,100,40.765228,-73.971387
2001,200,40.76526,-73.969524
2001,50,40.765262,-73.96764
2001,33.3333333333333,40.765285,-73.969582
2001,350,40.765285,-73.954103
2001,300,40.765301,-73.969665
2001,7.69230769230769,40.765335,-73.954182
2001,100,40.76534,-73.962178
2001,500,40.765359,-73.960059
2001,700,40.76537,-73.969781
2001,100,40.765377,-73.957759
2001,100,40.765386,-73.960171
2001,77.7777777777778,40.765409,-73.971864
2001,100,40.76543,-73.960272
2001,150,40.765434,-73.956362
2001,33.3333333333333,40.765465,-73.957694
2001,100,40.765496,-73.968431
2001,100,40.765553,-73.957629
2001,100,40.765555,-73.964402
2001,14.2857142857143,40.765568,-73.969983
2001,120,40.765569,-73.966427
2001,100,40.765598,-73.962745
2001,400,40.765609,-73.972022
2001,25,40.76562,-73.97038
2001,60,40.76562,-73.962846
2001,100,40.765632,-73.964586
2001,700,40.765636,-73.967824
2001,66.6666666666667,40.765646,-73.966561
2001,225,40.765646,-73.964622
2001,100,40.765664,-73.969911
2001,300,40.765665,-73.956907
2001,25,40.765676,-73.964734
2001,100,40.765685,-73.958893
2001,100,40.765692,-73.96473
2001,66.6666666666667,40.765712,-73.966763
2001,200,40.765726,-73.958994
2001,200,40.765748,-73.966846
2001,180,40.765777,-73.963174
2001,100,40.765784,-73.966932
2001,50,40.765784,-73.959127
2001,200,40.765784,-73.953315
2001,100,40.765795,-73.966911
2001,100,40.765809,-73.953377
2001,100,40.765823,-73.953409
2001,150,40.765826,-73.954481
2001,100,40.765834,-73.970889
2001,100,40.765834,-73.953478
2001,500,40.765859,-73.96977
2001,400,40.765869,-73.959333
2001,75,40.765878,-73.970993
2001,100,40.765919,-73.969149
2001,400,40.76593,-73.969178
2001,200,40.765943,-73.969207
2001,100,40.765949,-73.953712
2001,100,40.765977,-73.95377
2001,25,40.76599,-73.969365
2001,200,40.765998,-73.959636
2001,125,40.766005,-73.963322
2001,200,40.766048,-73.971401
2001,100,40.766063,-73.957283
2001,450,40.766088,-73.965665
2001,100,40.766113,-73.957246
2001,200,40.766162,-73.965889
2001,100,40.766167,-73.965322
2001,100,40.766179,-73.967405
2001,800,40.766228,-73.967369
2001,50,40.766239,-73.956322
2001,100,40.766249,-73.96217
2001,100,40.766276,-73.962279
2001,300,40.766277,-73.95642
2001,100,40.76628,-73.966167
2001,900,40.766315,-73.954127
2001,200,40.766336,-73.969419
2001,300,40.766346,-73.956625
2001,100,40.766354,-73.957073
2001,600,40.766378,-73.971459
2001,400,40.766412,-73.958719
2001,200,40.766412,-73.958676
2001,300,40.766425,-73.962589
2001,25,40.766451,-73.968477
2001,100,40.766455,-73.964614
2001,100,40.76646,-73.97043
2001,200,40.766497,-73.967199
2001,700,40.766513,-73.964748
2001,50,40.766523,-73.96926
2001,200,40.766564,-73.970957
2001,66.6666666666667,40.766575,-73.961047
2001,200,40.76658,-73.96878
2001,100,40.766589,-73.970737
2001,200,40.766589,-73.953145
2001,100,40.766591,-73.953109
2001,16.6666666666667,40.766602,-73.953134
2001,150,40.766616,-73.96891
2001,100,40.766627,-73.959181
2001,100,40.76663,-73.968899
2001,100,40.76665,-73.962849
2001,66.6666666666667,40.76666,-73.953271
2001,200,40.766696,-73.962813
2001,100,40.766712,-73.959426
2001,100,40.766717,-73.957502
2001,800,40.766725,-73.959416
2001,133.333333333333,40.766737,-73.961387
2001,66.6666666666667,40.766738,-73.955575
2001,200,40.766746,-73.96278
2001,300,40.766793,-73.965444
2001,150,40.766848,-73.955874
2001,500,40.766851,-73.966943
2001,350,40.766852,-73.969018
2001,300,40.766854,-73.966917
2001,150,40.766861,-73.955907
2001,200,40.766887,-73.965672
2001,150,40.766889,-73.96369
2001,200,40.766916,-73.961852
2001,150,40.766919,-73.963758
2001,300,40.766946,-73.971044
2001,100,40.76695,-73.966845
2001,200,40.766969,-73.956163
2001,14.2857142857143,40.766971,-73.962639
2001,100,40.766984,-73.968924
2001,200,40.766988,-73.963921
2001,1000,40.767,-73.966809
2001,200,40.767009,-73.969794
2001,100,40.767013,-73.965971
2001,66.6666666666667,40.767029,-73.956574
2001,200,40.767044,-73.969881
2001,50,40.767047,-73.969935
2001,50,40.767071,-73.968859
2001,50,40.767079,-73.968033
2001,500,40.767096,-73.966737
2001,133.333333333333,40.767104,-73.96809
2001,200,40.767114,-73.964264
2001,50,40.767129,-73.968841
2001,50,40.767156,-73.95235
2001,33.3333333333333,40.767167,-73.968238
2001,66.6666666666667,40.767173,-73.970473
2001,33.3333333333333,40.76719,-73.970224
2001,75,40.767198,-73.952491
2001,66.6666666666667,40.767228,-73.968423
2001,100,40.76723,-73.958672
2001,300,40.767233,-73.958722
2001,50,40.767247,-73.960654
2001,300,40.767255,-73.968441
2001,100,40.767258,-73.960675
2001,100,40.767283,-73.96074
2001,200,40.767308,-73.95343
2001,50,40.767319,-73.960823
2001,200,40.767325,-73.964451
2001,100,40.767365,-73.952834
2001,200,40.767398,-73.959379
2001,300,40.767402,-73.9623
2001,100,40.76742,-73.952957
2001,100,40.767429,-73.953314
2001,100,40.767432,-73.956256
2001,100,40.767495,-73.955249
2001,800,40.767503,-73.955314
2001,50,40.767514,-73.961285
2001,200,40.767517,-73.955347
2001,16.6666666666667,40.767559,-73.965278
2001,250,40.767561,-73.955404
2001,33.3333333333333,40.767592,-73.956141
2001,100,40.767627,-73.955603
2001,600,40.767629,-73.968451
2001,350,40.767632,-73.970549
2001,50,40.76764,-73.961585
2001,400,40.76768,-73.966336
2001,150,40.767694,-73.967538
2001,400,40.767711,-73.970516
2001,400,40.767725,-73.953097
2001,200,40.767741,-73.951794
2001,16.6666666666667,40.767746,-73.967668
2001,200,40.767753,-73.961892
2001,125,40.767767,-73.961881
2001,250,40.767801,-73.967794
2001,100,40.767824,-73.953025
2001,100,40.767848,-73.958198
2001,500,40.767881,-73.968292
2001,16.6666666666667,40.767901,-73.961935
2001,100,40.767902,-73.965848
2001,150,40.767905,-73.958379
2001,4300,40.767925,-73.970339
2001,300,40.767928,-73.970036
2001,300,40.767931,-73.952974
2001,133.333333333333,40.767947,-73.960379
2001,300,40.76795,-73.961924
2001,16.6666666666667,40.767955,-73.960447
2001,40,40.767963,-73.958512
2001,100,40.767998,-73.955844
2001,100,40.768046,-73.960668
2001,100,40.768059,-73.968137
2001,150,40.768063,-73.960657
2001,66.6666666666667,40.768068,-73.968159
2001,100,40.768097,-73.966328
2001,700,40.768129,-73.962743
2001,100,40.768143,-73.962776
2001,66.6666666666667,40.768158,-73.968068
2001,66.6666666666667,40.768187,-73.954815
2001,140,40.768196,-73.964891
2001,500,40.768218,-73.957
2001,350,40.76822,-73.963007
2001,166.666666666667,40.768228,-73.954913
2001,33.3333333333333,40.768228,-73.95487
2001,66.6666666666667,40.768235,-73.968826
2001,25,40.768255,-73.954935
2001,200,40.768267,-73.957072
2001,60,40.768268,-73.952725
2001,100,40.768269,-73.955007
2001,100,40.768289,-73.957169
2001,200,40.768294,-73.96314
2001,100,40.768304,-73.96796
2001,100,40.768339,-73.957241
2001,100,40.768345,-73.958707
2001,22.2222222222222,40.768361,-73.957335
2001,50,40.768372,-73.967205
2001,100,40.768391,-73.967296
2001,250,40.768393,-73.963371
2001,100,40.768407,-73.96535
2001,11.1111111111111,40.768443,-73.967418
2001,33.3333333333333,40.768446,-73.967379
2001,100,40.768463,-73.959653
2001,300,40.768484,-73.957588
2001,250,40.768503,-73.957674
2001,87.5,40.768507,-73.967837
2001,100,40.768528,-73.951638
2001,400,40.768554,-73.969581
2001,250,40.768558,-73.957761
2001,100,40.768577,-73.963537
2001,166.666666666667,40.768591,-73.963841
2001,150,40.768605,-73.958494
2001,500,40.768609,-73.961992
2001,500,40.76861,-73.955425
2001,100,40.768616,-73.957898
2001,233.333333333333,40.768621,-73.963916
2001,100,40.768625,-73.951869
2001,100,40.76863,-73.957931
2001,200,40.768631,-73.960043
2001,50,40.768632,-73.955407
2001,25,40.768635,-73.965613
2001,50,40.768649,-73.958461
2001,100,40.768652,-73.951934
2001,100,40.768674,-73.958443
2001,100,40.768688,-73.967682
2001,66.6666666666667,40.768696,-73.9677
2001,100,40.768722,-73.962263
2001,200,40.768725,-73.96222
2001,200,40.768725,-73.955339
2001,40,40.768755,-73.962342
2001,100,40.76878,-73.964295
2001,500,40.76879,-73.952555
2001,150,40.768799,-73.955259
2001,25,40.768804,-73.962458
2001,250,40.768813,-73.964368
2001,50,40.768821,-73.95431
